client_feedback_id,client_id,assignment_id,employee_id,feedback_date,overall_satisfaction,teacher_performance,reliability,communication,lesson_quality,professionalism,assignment_satisfaction,renewal_intention,complaint_flag,complaint_category,comments
CFB0003509,CLI0180,ASG001379,DUD100892,2026-06-03,4,5,4,5,4,3,5,Maybe,False,,
CFB0003510,CLI0180,ASG001379,DUD100892,2026-06-10,4,5,3,3,4,4,5,No,False,,
CFB0003511,CLI0180,ASG001379,DUD100892,2026-02-16,4,5,3,4,3,3,5,Yes,False,,
CFB0003512,CLI0096,ASG001380,DUD100893,2024-11-06,4,3,4,4,4,3,4,Yes,False,,
CFB0003513,CLI0096,ASG001380,DUD100893,2025-07-21,4,3,4,4,4,4,4,Yes,False,,
CFB0003514,CLI0096,ASG001380,DUD100893,2025-03-23,4,5,3,5,4,3,4,Yes,False,,
CFB0003515,CLI0096,ASG001380,DUD100893,2025-01-08,4,5,5,4,5,3,4,Yes,False,,
CFB0003516,CLI0066,ASG001381,DUD100893,2026-10-21,4,4,3,4,4,5,4,Maybe,False,,
CFB0003517,CLI0067,ASG001382,DUD100893,2027-01-01,3,3,2,2,3,3,3,Maybe,False,,
CFB0003518,CLI0067,ASG001382,DUD100893,2027-03-04,5,5,5,5,5,5,4,Yes,False,,
CFB0003519,CLI0067,ASG001382,DUD100893,2026-12-01,5,5,4,5,4,5,5,Yes,False,,
CFB0003520,CLI0067,ASG001382,DUD100893,2027-01-18,4,3,4,5,4,5,4,No,False,,
CFB0003521,CLI0033,ASG001383,DUD100894,2025-08-02,3,4,4,2,3,3,2,No,False,,
CFB0003522,CLI0033,ASG001383,DUD100894,2025-03-16,4,3,3,5,3,4,4,No,True,Communication,
CFB0003523,CLI0238,ASG001384,DUD100894,2026-02-15,5,5,5,4,5,5,4,No,False,,
CFB0003524,CLI0009,ASG001385,DUD100895,2026-03-09,5,5,5,4,5,4,4,Maybe,False,,
CFB0003525,CLI0009,ASG001385,DUD100895,2026-06-16,3,3,2,4,3,3,3,Yes,True,Lesson Quality,
CFB0003526,CLI0009,ASG001385,DUD100895,2026-01-09,5,5,5,4,4,4,4,No,False,,
CFB0003527,CLI0009,ASG001385,DUD100895,2025-12-10,5,5,5,5,5,5,5,Yes,True,Lesson Quality,
CFB0003528,CLI0039,ASG001386,DUD100896,2023-06-22,4,4,3,4,5,5,3,Yes,False,,
CFB0003529,CLI0039,ASG001386,DUD100896,2022-08-25,5,5,5,5,5,5,5,No,False,,
CFB0003530,CLI0214,ASG001387,DUD100897,2023-07-11,4,4,3,3,4,5,4,Yes,False,,
CFB0003531,CLI0214,ASG001387,DUD100897,2023-11-25,4,4,4,4,3,4,3,Yes,False,,
CFB0003532,CLI0214,ASG001387,DUD100897,2025-01-24,4,3,3,3,4,5,4,Yes,False,,
CFB0003533,CLI0214,ASG001387,DUD100897,2023-08-24,5,5,5,5,5,5,5,Maybe,False,,
CFB0003534,CLI0106,ASG001388,DUD100898,2026-02-19,2,3,1,3,3,2,3,Yes,True,Professionalism,
CFB0003535,CLI0214,ASG001389,DUD100899,2023-12-03,4,4,3,5,4,4,4,Yes,False,,
CFB0003536,CLI0214,ASG001389,DUD100899,2024-02-07,2,2,1,2,3,1,3,Yes,False,,
CFB0003537,CLI0214,ASG001389,DUD100899,2024-01-14,4,4,4,3,5,5,4,Maybe,False,,
CFB0003538,CLI0043,ASG001390,DUD100899,2026-06-26,5,5,5,5,5,4,5,Maybe,False,,
CFB0003539,CLI0043,ASG001390,DUD100899,2025-12-24,5,5,5,5,5,5,5,Yes,False,,
CFB0003540,CLI0223,ASG001391,DUD100900,2024-07-07,3,4,3,2,2,3,2,Yes,True,Professionalism,
CFB0003541,CLI0223,ASG001391,DUD100900,2023-08-07,3,3,3,3,2,2,4,No,False,,
CFB0003542,CLI0278,ASG001392,DUD100901,2024-01-07,5,5,5,5,5,5,5,Maybe,False,,
CFB0003543,CLI0278,ASG001392,DUD100901,2023-12-07,4,4,5,3,5,3,4,Maybe,False,,
CFB0003544,CLI0278,ASG001392,DUD100901,2023-11-16,4,3,4,3,5,4,4,Yes,False,,
CFB0003545,CLI0219,ASG001393,DUD100901,2024-12-15,2,2,2,2,3,3,2,Maybe,False,,
CFB0003546,CLI0219,ASG001393,DUD100901,2024-04-24,5,5,5,4,5,5,4,Yes,False,,
CFB0003547,CLI0219,ASG001393,DUD100901,2024-09-14,3,3,3,3,4,3,3,Maybe,False,,
CFB0003548,CLI0219,ASG001393,DUD100901,2024-10-25,5,4,4,5,5,4,4,Yes,False,,
CFB0003549,CLI0013,ASG001394,DUD100902,2025-01-24,4,3,4,5,5,5,4,No,False,,
CFB0003550,CLI0004,ASG001395,DUD100902,2025-08-16,3,3,3,4,4,4,2,No,False,,
CFB0003551,CLI0004,ASG001395,DUD100902,2026-03-03,4,4,4,3,3,4,4,Yes,False,,
CFB0003552,CLI0004,ASG001395,DUD100902,2025-06-27,4,4,4,4,3,3,4,Yes,False,,
CFB0003553,CLI0004,ASG001395,DUD100902,2025-12-26,4,5,4,4,4,4,5,Maybe,False,,
CFB0003554,CLI0065,ASG001396,DUD100903,2026-08-04,4,4,5,5,3,4,3,Yes,False,,
CFB0003555,CLI0159,ASG001397,DUD100904,2023-03-12,3,2,4,2,3,3,4,Yes,False,,
CFB0003556,CLI0159,ASG001397,DUD100904,2024-01-15,5,4,5,5,5,4,5,Yes,False,,
CFB0003557,CLI0111,ASG001398,DUD100904,2026-08-04,4,4,4,5,4,4,4,No,False,,
CFB0003558,CLI0111,ASG001398,DUD100904,2024-09-11,4,4,3,4,3,5,4,Yes,False,,
CFB0003559,CLI0029,ASG001399,DUD100905,2026-03-17,5,5,5,5,4,5,5,Yes,False,,
CFB0003560,CLI0029,ASG001399,DUD100905,2023-10-13,5,5,5,5,5,5,4,Yes,False,,
CFB0003561,CLI0029,ASG001399,DUD100905,2024-09-09,4,5,4,4,4,3,4,No,False,,
CFB0003562,CLI0162,ASG001400,DUD100906,2025-09-19,3,2,3,3,3,3,3,Maybe,False,,
CFB0003563,CLI0170,ASG001401,DUD100907,2025-08-17,4,4,4,4,3,3,3,Yes,False,,
CFB0003564,CLI0170,ASG001401,DUD100907,2025-10-18,4,4,5,5,3,4,3,Yes,False,,
CFB0003565,CLI0170,ASG001401,DUD100907,2026-01-19,3,2,3,2,3,4,3,No,False,,
CFB0003566,CLI0187,ASG001402,DUD100908,2025-05-12,3,3,4,3,2,4,4,Maybe,False,,
CFB0003567,CLI0187,ASG001402,DUD100908,2026-01-19,4,3,5,4,3,3,3,Yes,False,,
CFB0003568,CLI0187,ASG001402,DUD100908,2025-09-02,2,3,2,2,2,3,3,Yes,False,,
CFB0003569,CLI0121,ASG001403,DUD100909,2026-03-02,3,2,4,3,2,3,4,No,False,,
CFB0003570,CLI0053,ASG001404,DUD100910,2025-08-31,4,3,4,3,4,4,4,Yes,False,,
CFB0003571,CLI0053,ASG001404,DUD100910,2025-11-05,5,5,4,5,5,5,5,Yes,False,,
CFB0003572,CLI0003,ASG001405,DUD100910,2026-02-27,5,5,5,5,4,5,4,Yes,False,,
CFB0003573,CLI0003,ASG001405,DUD100910,2026-04-10,4,3,5,5,3,4,3,Yes,False,,
CFB0003574,CLI0003,ASG001405,DUD100910,2026-04-07,5,4,5,5,5,5,5,Yes,False,,
CFB0003575,CLI0003,ASG001405,DUD100910,2026-07-17,3,3,3,2,3,3,4,Maybe,False,,
CFB0003576,CLI0118,ASG001406,DUD100911,2024-09-15,3,3,2,2,4,3,2,No,False,,
CFB0003577,CLI0118,ASG001406,DUD100911,2024-05-13,4,3,4,4,3,3,3,Maybe,False,,
CFB0003578,CLI0118,ASG001406,DUD100911,2024-07-30,4,5,5,4,4,5,5,Yes,False,,
CFB0003579,CLI0118,ASG001406,DUD100911,2024-04-17,4,3,5,4,4,4,4,Yes,False,,
CFB0003580,CLI0256,ASG001407,DUD100912,2023-09-24,4,4,4,4,4,4,4,Yes,False,,
CFB0003581,CLI0256,ASG001407,DUD100912,2022-08-17,5,5,5,5,5,5,5,Maybe,False,,
CFB0003582,CLI0256,ASG001407,DUD100912,2022-03-21,5,5,5,4,5,4,4,Yes,False,,
CFB0003583,CLI0256,ASG001407,DUD100912,2025-06-16,4,4,3,5,5,5,4,No,False,,
CFB0003584,CLI0077,ASG001408,DUD100913,2024-02-27,5,5,5,5,5,5,5,Yes,False,,
CFB0003585,CLI0077,ASG001408,DUD100913,2023-02-01,4,4,4,4,5,3,4,Maybe,False,,
CFB0003586,CLI0001,ASG001409,DUD100914,2025-11-08,4,5,3,4,4,4,5,Yes,False,,
CFB0003587,CLI0087,ASG001410,DUD100915,2026-11-28,3,3,2,3,4,3,3,No,True,Attendance,
CFB0003588,CLI0087,ASG001410,DUD100915,2026-12-20,4,4,3,4,3,3,4,Yes,False,,
CFB0003589,CLI0148,ASG001411,DUD100916,2022-12-23,4,4,3,4,3,5,5,Yes,False,,
CFB0003590,CLI0148,ASG001411,DUD100916,2023-03-02,5,5,4,4,5,5,4,No,False,,
CFB0003591,CLI0148,ASG001411,DUD100916,2023-02-02,4,4,4,3,4,5,4,Yes,False,,
CFB0003592,CLI0155,ASG001412,DUD100916,2024-09-18,1,1,1,2,1,2,2,Yes,True,Attendance,
CFB0003593,CLI0155,ASG001412,DUD100916,2023-11-19,3,4,3,3,2,4,2,Maybe,False,,
CFB0003594,CLI0139,ASG001413,DUD100917,2025-11-22,4,4,4,4,4,5,4,Maybe,False,,
CFB0003595,CLI0260,ASG001414,DUD100918,2022-02-14,4,3,4,5,4,4,5,No,False,,
CFB0003596,CLI0260,ASG001414,DUD100918,2021-11-18,2,2,2,2,1,1,2,Yes,False,,
CFB0003597,CLI0233,ASG001415,DUD100918,2023-07-05,5,5,5,5,5,5,5,Yes,False,,
CFB0003598,CLI0233,ASG001415,DUD100918,2023-04-15,4,5,5,3,4,5,4,No,False,,
CFB0003599,CLI0233,ASG001415,DUD100918,2023-06-20,4,4,5,5,4,5,5,Maybe,False,,
CFB0003600,CLI0039,ASG001416,DUD100919,2026-03-27,4,4,5,4,5,3,4,Yes,False,,
CFB0003601,CLI0039,ASG001416,DUD100919,2026-08-03,5,5,5,5,5,5,5,Yes,False,,
CFB0003602,CLI0039,ASG001416,DUD100919,2025-11-23,5,4,5,4,5,5,4,Yes,False,,
CFB0003603,CLI0039,ASG001416,DUD100919,2026-03-26,4,5,5,4,5,3,3,Maybe,False,,
CFB0003604,CLI0165,ASG001417,DUD100920,2025-10-03,4,4,4,4,3,4,5,Yes,False,,
CFB0003605,CLI0165,ASG001417,DUD100920,2026-05-07,4,4,4,4,3,3,4,No,False,,
CFB0003606,CLI0113,ASG001418,DUD100921,2026-05-16,5,5,5,5,5,5,5,Yes,False,,
CFB0003607,CLI0113,ASG001418,DUD100921,2026-03-11,5,4,4,4,5,4,5,Yes,False,,
CFB0003608,CLI0113,ASG001418,DUD100921,2026-06-29,3,3,3,4,3,3,3,Yes,False,,
CFB0003609,CLI0113,ASG001418,DUD100921,2026-06-06,2,2,2,2,1,2,2,Maybe,False,,
CFB0003610,CLI0256,ASG001419,DUD100922,2022-07-20,5,5,5,4,5,5,5,Yes,False,,
CFB0003611,CLI0191,ASG001420,DUD100923,2025-09-02,3,3,4,4,3,3,4,Yes,False,,
CFB0003612,CLI0191,ASG001420,DUD100923,2025-12-02,2,2,2,2,2,1,2,Maybe,False,,
CFB0003613,CLI0191,ASG001420,DUD100923,2025-12-24,4,3,4,4,4,5,4,Yes,False,,
CFB0003614,CLI0299,ASG001421,DUD100924,2023-09-18,4,4,3,4,4,4,4,Maybe,False,,
CFB0003615,CLI0299,ASG001421,DUD100924,2024-02-25,5,5,5,4,5,4,5,Yes,False,,
CFB0003616,CLI0299,ASG001421,DUD100924,2024-01-04,3,3,2,3,3,4,3,Maybe,False,,
CFB0003617,CLI0230,ASG001422,DUD100924,2025-11-30,4,5,4,3,3,3,5,Maybe,False,,
CFB0003618,CLI0230,ASG001422,DUD100924,2026-03-11,3,2,3,2,2,4,3,Maybe,True,Professionalism,
CFB0003619,CLI0219,ASG001423,DUD100925,2024-02-02,4,3,4,3,4,3,4,Yes,False,,
CFB0003620,CLI0219,ASG001423,DUD100925,2023-12-16,5,5,4,5,4,5,5,Maybe,True,Communication,
CFB0003621,CLI0219,ASG001423,DUD100925,2024-04-22,3,2,2,2,3,3,4,Yes,False,,
CFB0003622,CLI0211,ASG001424,DUD100926,2026-04-01,1,1,1,1,2,1,1,Maybe,False,,
CFB0003623,CLI0211,ASG001424,DUD100926,2026-07-06,2,1,1,1,3,2,2,No,False,,
CFB0003624,CLI0102,ASG001425,DUD100926,2026-10-30,4,4,3,4,4,4,5,Yes,False,,
CFB0003625,CLI0290,ASG001426,DUD100927,2026-05-12,4,5,3,5,5,4,5,Yes,False,,
CFB0003626,CLI0048,ASG001427,DUD100928,2025-04-06,4,4,4,3,4,5,4,Maybe,False,,
CFB0003627,CLI0048,ASG001427,DUD100928,2024-10-22,5,5,5,5,5,4,5,Maybe,False,,
CFB0003628,CLI0048,ASG001427,DUD100928,2025-03-21,4,4,5,3,3,4,4,Maybe,False,,
CFB0003629,CLI0151,ASG001428,DUD100928,2026-05-22,1,1,1,1,1,1,1,No,False,,
CFB0003630,CLI0151,ASG001428,DUD100928,2025-07-07,5,5,5,5,5,4,5,No,False,,
CFB0003631,CLI0151,ASG001428,DUD100928,2026-01-16,4,3,5,3,4,4,4,Maybe,False,,
CFB0003632,CLI0151,ASG001428,DUD100928,2026-07-20,4,3,5,4,5,4,5,Yes,False,,
CFB0003633,CLI0083,ASG001429,DUD100928,2026-09-04,4,4,3,4,3,4,3,Yes,False,,
CFB0003634,CLI0083,ASG001429,DUD100928,2026-09-04,4,4,4,4,3,4,3,Yes,False,,
CFB0003635,CLI0233,ASG001430,DUD100929,2025-04-01,4,5,4,4,4,5,5,Yes,False,,
CFB0003636,CLI0002,ASG001431,DUD100930,2026-05-29,4,4,3,4,5,3,3,Yes,False,,
CFB0003637,CLI0007,ASG001432,DUD100931,2026-09-05,5,5,5,5,5,5,4,Yes,False,,
CFB0003638,CLI0007,ASG001432,DUD100931,2026-05-05,2,2,2,2,1,1,2,Maybe,False,,
CFB0003639,CLI0007,ASG001432,DUD100931,2026-03-17,3,3,3,2,2,4,2,Yes,True,Professionalism,
CFB0003640,CLI0007,ASG001432,DUD100931,2026-09-13,5,5,5,5,5,5,5,Yes,False,,
CFB0003641,CLI0136,ASG001433,DUD100931,2026-11-02,4,4,3,5,5,4,4,Yes,False,,
CFB0003642,CLI0136,ASG001433,DUD100931,2026-11-02,4,4,3,5,5,4,4,Yes,False,,
CFB0003643,CLI0085,ASG001434,DUD100932,2025-07-11,1,2,2,2,1,1,2,No,False,,
CFB0003644,CLI0085,ASG001434,DUD100932,2025-04-28,5,5,5,5,5,5,5,Yes,False,,
CFB0003645,CLI0259,ASG001435,DUD100933,2021-12-23,4,4,4,3,4,3,4,Yes,False,,
CFB0003646,CLI0085,ASG001436,DUD100933,2023-09-18,4,4,3,5,3,4,3,No,False,,
CFB0003647,CLI0085,ASG001436,DUD100933,2025-06-16,4,4,4,3,4,4,3,Yes,False,,
CFB0003648,CLI0085,ASG001436,DUD100933,2022-11-17,5,5,4,5,4,5,5,No,False,,
CFB0003649,CLI0085,ASG001436,DUD100933,2026-01-24,3,3,3,3,2,2,2,Maybe,False,,
CFB0003650,CLI0200,ASG001437,DUD100934,2022-09-12,2,3,1,2,1,2,1,Maybe,False,,
CFB0003651,CLI0200,ASG001437,DUD100934,2022-06-03,4,4,5,5,4,4,4,Maybe,False,,
CFB0003652,CLI0200,ASG001437,DUD100934,2022-11-11,5,5,5,5,4,5,5,Yes,False,,
CFB0003653,CLI0200,ASG001437,DUD100934,2023-02-22,3,3,3,2,2,4,4,Yes,False,,
CFB0003654,CLI0237,ASG001438,DUD100934,2024-02-14,2,1,2,2,2,2,3,Maybe,False,,
CFB0003655,CLI0237,ASG001438,DUD100934,2024-02-22,4,4,5,3,3,4,4,Yes,False,,
CFB0003656,CLI0230,ASG001439,DUD100935,2022-02-14,3,4,2,3,3,2,2,Maybe,True,Attendance,
CFB0003657,CLI0019,ASG001440,DUD100936,2023-06-08,5,5,4,5,4,5,5,Yes,False,,
CFB0003658,CLI0019,ASG001440,DUD100936,2023-08-27,4,5,3,4,4,4,4,Yes,False,,
CFB0003659,CLI0019,ASG001440,DUD100936,2023-10-29,4,4,4,5,5,3,5,Yes,False,,
CFB0003660,CLI0019,ASG001440,DUD100936,2023-11-27,4,4,4,3,3,3,4,Yes,False,,
CFB0003661,CLI0273,ASG001441,DUD100936,2024-10-09,4,3,4,3,3,5,5,Maybe,False,,
CFB0003662,CLI0273,ASG001441,DUD100936,2025-06-29,3,3,2,4,4,3,4,Yes,False,,
CFB0003663,CLI0038,ASG001442,DUD100937,2025-03-10,3,3,4,3,4,2,4,Maybe,False,,
CFB0003664,CLI0127,ASG001443,DUD100937,2026-03-01,3,3,4,3,3,3,4,No,False,,
CFB0003665,CLI0127,ASG001443,DUD100937,2026-09-28,4,4,3,5,3,3,4,Yes,False,,
CFB0003666,CLI0127,ASG001443,DUD100937,2027-01-27,4,4,4,3,5,3,4,Yes,False,,
CFB0003667,CLI0127,ASG001443,DUD100937,2027-02-22,2,1,2,3,1,1,1,Yes,False,,
CFB0003668,CLI0036,ASG001444,DUD100938,2023-09-23,4,3,3,4,5,4,4,No,False,,
CFB0003669,CLI0036,ASG001444,DUD100938,2024-04-28,4,4,5,4,4,3,3,Yes,False,,
CFB0003670,CLI0193,ASG001445,DUD100938,2026-04-30,2,1,2,1,2,1,1,Yes,False,,
CFB0003671,CLI0155,ASG001446,DUD100939,2026-07-21,4,5,4,4,3,4,4,Yes,False,,
CFB0003672,CLI0155,ASG001446,DUD100939,2026-04-12,3,3,3,3,3,2,4,Maybe,False,,
CFB0003673,CLI0155,ASG001446,DUD100939,2024-11-22,5,5,5,5,5,4,5,Yes,False,,
CFB0003674,CLI0111,ASG001447,DUD100940,2023-09-20,5,4,5,4,5,4,4,Yes,False,,
CFB0003675,CLI0111,ASG001447,DUD100940,2023-09-23,5,5,5,4,4,5,5,Yes,False,,
CFB0003676,CLI0111,ASG001447,DUD100940,2024-03-13,4,4,4,5,5,5,4,Yes,False,,
CFB0003677,CLI0163,ASG001448,DUD100941,2024-04-05,5,5,4,5,5,4,5,Maybe,False,,
CFB0003678,CLI0163,ASG001448,DUD100941,2024-01-11,4,4,4,5,4,4,5,Yes,False,,
CFB0003679,CLI0175,ASG001449,DUD100942,2022-12-25,4,5,4,4,5,4,3,Yes,False,,
CFB0003680,CLI0187,ASG001450,DUD100942,2024-01-01,3,3,3,3,3,3,4,Yes,True,Professionalism,
CFB0003681,CLI0187,ASG001450,DUD100942,2023-07-26,3,3,3,4,4,4,3,No,False,,
CFB0003682,CLI0022,ASG001451,DUD100942,2025-05-30,5,5,5,5,5,5,5,Yes,False,,
CFB0003683,CLI0022,ASG001451,DUD100942,2025-05-05,4,4,4,4,4,5,4,No,False,,
CFB0003684,CLI0022,ASG001451,DUD100942,2026-05-17,5,5,5,4,5,5,5,Yes,False,,
CFB0003685,CLI0022,ASG001451,DUD100942,2026-02-05,4,4,5,5,4,4,4,Maybe,False,,
CFB0003686,CLI0003,ASG001452,DUD100943,2022-08-26,3,4,3,3,3,4,3,Yes,False,,
CFB0003687,CLI0003,ASG001452,DUD100943,2022-01-15,5,5,5,4,5,5,5,Yes,False,,
CFB0003688,CLI0257,ASG001453,DUD100943,2023-10-03,5,5,5,5,5,5,4,Yes,False,,
CFB0003689,CLI0257,ASG001453,DUD100943,2024-06-10,5,4,4,5,4,5,5,Yes,False,,
CFB0003690,CLI0257,ASG001453,DUD100943,2026-04-15,5,5,5,5,5,5,5,Yes,False,,
CFB0003691,CLI0182,ASG001454,DUD100944,2025-07-02,5,5,5,5,5,5,4,Yes,False,,
CFB0003692,CLI0182,ASG001454,DUD100944,2025-09-01,4,4,4,4,5,4,4,Yes,False,,
CFB0003693,CLI0182,ASG001454,DUD100944,2023-12-27,4,4,5,3,4,3,4,Yes,False,,
CFB0003694,CLI0182,ASG001454,DUD100944,2025-05-16,3,2,4,2,4,4,3,No,False,,
CFB0003695,CLI0136,ASG001455,DUD100945,2024-10-06,5,5,4,5,4,4,5,Maybe,False,,
CFB0003696,CLI0136,ASG001455,DUD100945,2022-08-24,4,5,4,4,4,4,3,Yes,False,,
CFB0003697,CLI0136,ASG001455,DUD100945,2025-09-29,5,5,4,4,5,4,5,Yes,False,,
CFB0003698,CLI0204,ASG001456,DUD100946,2022-05-13,4,4,4,3,3,3,4,Maybe,False,,
CFB0003699,CLI0204,ASG001456,DUD100946,2022-07-01,4,5,4,4,5,4,4,Yes,False,,
CFB0003700,CLI0204,ASG001456,DUD100946,2022-01-13,5,5,5,5,4,5,5,Yes,False,,
CFB0003701,CLI0204,ASG001456,DUD100946,2022-05-02,3,3,3,2,3,3,4,Yes,True,Communication,
CFB0003702,CLI0114,ASG001457,DUD100946,2023-07-21,3,3,3,2,3,3,4,No,False,,
CFB0003703,CLI0114,ASG001457,DUD100946,2025-08-29,2,3,1,2,1,3,2,Maybe,True,Communication,
CFB0003704,CLI0114,ASG001457,DUD100946,2022-11-15,4,4,4,4,4,5,3,Maybe,False,,
CFB0003705,CLI0026,ASG001458,DUD100947,2025-05-09,4,4,4,4,5,5,4,Yes,False,,
CFB0003706,CLI0246,ASG001459,DUD100948,2025-11-14,4,4,4,3,4,3,4,Yes,False,,
CFB0003707,CLI0246,ASG001459,DUD100948,2025-10-11,5,5,5,5,5,5,5,Maybe,False,,
CFB0003708,CLI0246,ASG001459,DUD100948,2025-10-27,4,3,5,5,4,4,4,Yes,False,,
CFB0003709,CLI0248,ASG001460,DUD100949,2021-08-31,1,1,1,2,1,2,1,Maybe,False,,
CFB0003710,CLI0248,ASG001460,DUD100949,2025-02-27,4,5,4,5,5,4,3,Yes,False,,
CFB0003711,CLI0287,ASG001461,DUD100950,2023-06-02,4,4,4,4,5,5,3,Yes,False,,
CFB0003712,CLI0287,ASG001461,DUD100950,2026-04-13,3,4,4,2,3,4,3,No,False,,
CFB0003713,CLI0070,ASG001462,DUD100951,2025-05-13,4,4,4,5,5,3,3,No,False,,
CFB0003714,CLI0070,ASG001462,DUD100951,2024-05-25,4,4,4,4,5,5,4,Maybe,False,,
CFB0003715,CLI0070,ASG001462,DUD100951,2025-11-28,4,4,5,3,4,3,4,Maybe,False,,
CFB0003716,CLI0070,ASG001462,DUD100951,2026-02-15,2,1,1,1,2,2,1,Maybe,True,Attendance,
CFB0003717,CLI0089,ASG001463,DUD100952,2024-02-27,5,5,5,4,5,4,5,Yes,False,,
CFB0003718,CLI0147,ASG001464,DUD100952,2026-05-28,4,4,4,3,3,3,4,Yes,False,,
CFB0003719,CLI0147,ASG001464,DUD100952,2025-10-04,4,4,4,3,5,5,4,Yes,False,,
CFB0003720,CLI0147,ASG001464,DUD100952,2025-06-29,4,4,3,5,3,4,4,Yes,False,,
CFB0003721,CLI0147,ASG001464,DUD100952,2025-10-20,4,3,4,5,3,4,5,Yes,False,,
CFB0003722,CLI0271,ASG001465,DUD100953,2026-04-10,5,5,5,5,5,4,4,Yes,False,,
CFB0003723,CLI0247,ASG001466,DUD100954,2024-05-25,4,4,5,4,4,5,4,Yes,False,,
CFB0003724,CLI0247,ASG001466,DUD100954,2024-06-23,4,4,5,4,5,4,4,Maybe,False,,
CFB0003725,CLI0247,ASG001466,DUD100954,2024-09-02,4,4,5,4,4,4,5,No,False,,
CFB0003726,CLI0288,ASG001467,DUD100954,2026-03-16,2,1,2,3,2,2,2,Yes,False,,
CFB0003727,CLI0288,ASG001467,DUD100954,2026-01-17,5,5,5,5,5,5,4,Yes,False,,
CFB0003728,CLI0288,ASG001467,DUD100954,2026-03-06,5,5,5,4,4,5,4,Yes,False,,
CFB0003729,CLI0070,ASG001468,DUD100955,2022-10-16,3,3,4,4,3,3,3,Maybe,False,,
CFB0003730,CLI0047,ASG001469,DUD100955,2023-10-29,1,2,1,1,1,1,2,Maybe,False,,
CFB0003731,CLI0047,ASG001469,DUD100955,2023-02-13,3,2,4,4,3,3,4,No,False,,
CFB0003732,CLI0046,ASG001470,DUD100955,2025-08-18,5,5,5,5,5,5,5,Yes,False,,
CFB0003733,CLI0046,ASG001470,DUD100955,2025-04-13,5,5,5,5,5,5,5,Yes,False,,
CFB0003734,CLI0046,ASG001470,DUD100955,2025-06-11,5,5,5,5,5,5,5,Yes,False,,
CFB0003735,CLI0046,ASG001470,DUD100955,2025-01-01,2,3,1,2,2,2,2,Yes,False,,
CFB0003736,CLI0026,ASG001471,DUD100956,2026-03-26,1,1,2,1,1,1,2,Yes,False,,
CFB0003737,CLI0083,ASG001472,DUD100956,2027-02-07,4,4,4,4,3,4,3,Maybe,False,,
CFB0003738,CLI0083,ASG001472,DUD100956,2026-10-11,3,3,2,3,4,3,3,Maybe,False,,
CFB0003739,CLI0083,ASG001472,DUD100956,2026-12-23,4,4,3,3,3,3,4,Yes,False,,
CFB0003740,CLI0099,ASG001473,DUD100957,2023-02-02,4,5,4,3,4,5,3,Yes,False,,
CFB0003741,CLI0221,ASG001474,DUD100958,2021-11-24,3,3,3,3,3,2,4,Yes,False,,
CFB0003742,CLI0221,ASG001474,DUD100958,2022-04-03,4,4,3,4,4,4,4,Yes,False,,
CFB0003743,CLI0221,ASG001474,DUD100958,2022-04-10,3,3,3,2,3,3,2,Yes,False,,
CFB0003744,CLI0221,ASG001474,DUD100958,2021-11-27,5,5,5,5,5,5,5,Yes,False,,
CFB0003745,CLI0052,ASG001475,DUD100958,2023-01-02,4,3,4,4,3,4,3,Maybe,False,,
CFB0003746,CLI0052,ASG001475,DUD100958,2022-12-27,5,5,4,4,5,4,5,No,False,,
CFB0003747,CLI0202,ASG001476,DUD100959,2024-01-02,4,4,4,3,4,4,4,Yes,False,,
CFB0003748,CLI0215,ASG001477,DUD100960,2022-11-11,4,4,5,4,3,4,5,Maybe,False,,
CFB0003749,CLI0215,ASG001477,DUD100960,2025-12-26,4,5,4,3,4,4,3,Yes,False,,
CFB0003750,CLI0007,ASG001478,DUD100961,2023-05-19,1,1,1,1,1,1,1,Maybe,False,,
CFB0003751,CLI0007,ASG001478,DUD100961,2023-02-19,5,4,5,5,5,4,5,No,False,,
CFB0003752,CLI0251,ASG001479,DUD100962,2024-03-10,5,5,4,5,5,5,4,Yes,False,,
CFB0003753,CLI0102,ASG001480,DUD100962,2024-12-09,5,4,5,4,4,4,5,Yes,False,,
CFB0003754,CLI0007,ASG001481,DUD100963,2023-06-20,4,3,3,4,3,3,4,No,False,,
CFB0003755,CLI0007,ASG001481,DUD100963,2024-06-04,4,3,4,3,4,3,3,Yes,False,,
CFB0003756,CLI0081,ASG001482,DUD100964,2026-07-31,3,2,2,4,4,2,4,Maybe,False,,
CFB0003757,CLI0081,ASG001482,DUD100964,2026-02-11,5,5,4,5,4,4,5,Yes,False,,
CFB0003758,CLI0109,ASG001483,DUD100965,2025-02-26,5,5,5,5,5,4,5,Maybe,False,,
CFB0003759,CLI0109,ASG001483,DUD100965,2025-01-15,5,5,5,5,5,4,5,Maybe,False,,
CFB0003760,CLI0058,ASG001484,DUD100965,2026-02-23,2,3,3,2,3,1,2,Yes,False,,
CFB0003761,CLI0058,ASG001484,DUD100965,2026-01-18,5,5,5,5,5,5,5,Yes,False,,
CFB0003762,CLI0058,ASG001484,DUD100965,2025-12-11,4,4,4,4,5,5,4,Maybe,False,,
CFB0003763,CLI0058,ASG001484,DUD100965,2025-08-18,1,1,1,1,1,2,1,No,False,,
CFB0003764,CLI0274,ASG001485,DUD100966,2023-11-29,3,3,2,3,4,4,4,Maybe,False,,
