training_record_id,employee_id,training_date,training_type,delivery_mode,trainer_employee_id,completion_status,result,training_notes
TRN008956,DUD100575,2019-07-31,On-the-Job Training,In Person,DUD101258,Completed,Passed,Two-week initial training
TRN008957,DUD100575,2020-01-21,General Zoom Training,Zoom,DUD100978,Completed,Passed,Teaching ideas and classroom techniques
TRN008958,DUD100575,2020-04-02,General Zoom Training,Zoom,DUD100294,Completed,Passed,Teaching ideas and classroom techniques
TRN008959,DUD100575,2020-06-24,General Zoom Training,Zoom,DUD100534,Completed,Passed,General teaching skills refresher
TRN008960,DUD100575,2020-09-14,General Zoom Training,Zoom,DUD100227,Completed,Passed,General teaching skills refresher
TRN008961,DUD100575,2020-11-18,General Zoom Training,Zoom,DUD100170,Completed,Passed,Reinforced lesson preparation
TRN008962,DUD100575,2021-01-23,General Zoom Training,Zoom,DUD100350,Completed,Passed,Reinforced lesson preparation
TRN008963,DUD100575,2021-03-26,General Zoom Training,Zoom,DUD100811,Completed,Passed,Reinforced classroom management
TRN008964,DUD100575,2021-06-03,General Zoom Training,Zoom,DUD100460,Completed,Passed,Reinforced communication and professionalism
TRN008965,DUD100575,2021-08-12,General Zoom Training,Zoom,DUD100278,Completed,Passed,Teaching ideas and classroom techniques
TRN008966,DUD100575,2021-10-14,General Zoom Training,Zoom,DUD100181,Completed,Passed,Reinforced classroom management
TRN008967,DUD100575,2022-03-27,General Zoom Training,Zoom,DUD101193,Completed,Passed,Teaching ideas and classroom techniques
TRN008968,DUD100575,2022-06-30,General Zoom Training,Zoom,DUD100534,Completed,Passed,Reinforced classroom management
TRN008969,DUD100575,2022-12-25,General Zoom Training,Zoom,DUD101122,Completed,Passed,Teaching ideas and classroom techniques
TRN008970,DUD100575,2023-07-08,General Zoom Training,Zoom,DUD100614,Completed,Passed,Reinforced communication and professionalism
TRN008971,DUD100575,2023-09-19,General Zoom Training,Zoom,DUD100330,Completed,Passed,Reinforced classroom management
TRN008972,DUD100575,2023-11-22,General Zoom Training,Zoom,DUD101151,Completed,Passed,Reinforced lesson preparation
TRN008973,DUD100575,2024-02-12,General Zoom Training,Zoom,DUD100364,Completed,Passed,Reinforced communication and professionalism
TRN008974,DUD100575,2024-07-26,General Zoom Training,Zoom,DUD100151,Completed,Passed,Reinforced communication and professionalism
TRN008975,DUD100575,2024-10-19,General Zoom Training,Zoom,DUD100589,Completed,Passed,Reinforced lesson preparation
TRN008976,DUD100575,2024-12-20,General Zoom Training,Zoom,DUD101316,Completed,Passed,Reinforced lesson preparation
TRN008977,DUD100575,2025-08-04,General Zoom Training,Zoom,DUD101339,Completed,Passed,Teaching ideas and classroom techniques
TRN008978,DUD100575,2025-10-06,General Zoom Training,Zoom,DUD100671,Completed,Passed,Reinforced communication and professionalism
TRN008979,DUD100575,2025-12-23,General Zoom Training,Zoom,DUD100348,Completed,Passed,Teaching ideas and classroom techniques
TRN008980,DUD100575,2026-03-18,General Zoom Training,Zoom,DUD100667,Completed,Passed,Reinforced classroom management
TRN008981,DUD100576,2021-06-04,Orientation,In Person,DUD101425,Completed,Passed,Initial training completed
TRN008982,DUD100576,2021-06-11,On-the-Job Training,In Person,DUD100522,Completed,Passed,Two-week initial training
TRN008983,DUD100576,2021-08-27,General Zoom Training,Zoom,DUD100205,Completed,Passed,Teaching ideas and classroom techniques
TRN008984,DUD100576,2021-11-12,General Zoom Training,Zoom,DUD100927,Completed,Passed,Reinforced lesson preparation
TRN008985,DUD100576,2022-01-23,General Zoom Training,Zoom,DUD100537,Completed,Passed,Teaching ideas and classroom techniques
TRN008986,DUD100576,2022-04-08,General Zoom Training,Zoom,DUD100295,Completed,Passed,Reinforced classroom management
TRN008987,DUD100576,2022-06-19,General Zoom Training,Zoom,DUD100811,Completed,Passed,Teaching ideas and classroom techniques
TRN008988,DUD100576,2022-08-19,General Zoom Training,Zoom,DUD100822,Completed,Passed,Reinforced communication and professionalism
TRN008989,DUD100576,2022-11-01,General Zoom Training,Zoom,DUD100672,Completed,Passed,Reinforced lesson preparation
TRN008990,DUD100576,2023-01-22,General Zoom Training,Zoom,DUD100699,Completed,Passed,Reinforced lesson preparation
TRN008991,DUD100576,2023-04-04,General Zoom Training,Zoom,DUD100823,Completed,Passed,General teaching skills refresher
TRN008992,DUD100576,2023-06-29,General Zoom Training,Zoom,DUD100075,Completed,Passed,General teaching skills refresher
TRN008993,DUD100576,2023-09-10,General Zoom Training,Zoom,DUD101402,Completed,Passed,General teaching skills refresher
TRN008994,DUD100576,2023-11-23,General Zoom Training,Zoom,DUD100457,Completed,Passed,Reinforced classroom management
TRN008995,DUD100576,2024-01-24,General Zoom Training,Zoom,DUD100216,Completed,Passed,Reinforced lesson preparation
TRN008996,DUD100576,2024-04-08,General Zoom Training,Zoom,DUD100953,Completed,Passed,General teaching skills refresher
TRN008997,DUD100576,2024-09-08,General Zoom Training,Zoom,DUD100220,Completed,Passed,Reinforced classroom management
TRN008998,DUD100576,2024-11-25,General Zoom Training,Zoom,DUD100342,Completed,Passed,General teaching skills refresher
TRN008999,DUD100576,2025-02-02,General Zoom Training,Zoom,DUD101088,Completed,Passed,Teaching ideas and classroom techniques
TRN009000,DUD100576,2025-04-10,General Zoom Training,Zoom,DUD100487,Completed,Passed,Reinforced classroom management
TRN009001,DUD100576,2025-07-02,General Zoom Training,Zoom,DUD100002,Completed,Passed,Teaching ideas and classroom techniques
TRN009002,DUD100576,2025-09-25,General Zoom Training,Zoom,DUD101402,Completed,Passed,Teaching ideas and classroom techniques
TRN009003,DUD100576,2025-11-28,General Zoom Training,Zoom,DUD100466,Completed,Passed,Reinforced classroom management
TRN009004,DUD100576,2026-02-27,General Zoom Training,Zoom,DUD100589,Completed,Passed,Reinforced communication and professionalism
TRN009005,DUD100577,2021-09-02,Orientation,In Person,DUD100482,Completed,Passed,Initial training completed
TRN009006,DUD100577,2021-09-09,On-the-Job Training,In Person,DUD100811,Completed,Passed,Two-week initial training
TRN009007,DUD100577,2021-11-24,General Zoom Training,Zoom,DUD100278,Completed,Passed,Reinforced communication and professionalism
TRN009008,DUD100577,2022-05-09,General Zoom Training,Zoom,DUD100822,Completed,Passed,Teaching ideas and classroom techniques
TRN009009,DUD100577,2022-07-31,General Zoom Training,Zoom,DUD101494,Completed,Passed,Reinforced classroom management
TRN009010,DUD100577,2022-10-05,General Zoom Training,Zoom,DUD100342,Completed,Passed,Teaching ideas and classroom techniques
TRN009011,DUD100577,2022-12-30,General Zoom Training,Zoom,DUD100953,Completed,Passed,General teaching skills refresher
TRN009012,DUD100577,2023-03-16,General Zoom Training,Zoom,DUD100811,Completed,Passed,Reinforced communication and professionalism
TRN009013,DUD100577,2023-06-14,General Zoom Training,Zoom,DUD101176,Completed,Passed,Reinforced classroom management
TRN009014,DUD100577,2023-08-15,General Zoom Training,Zoom,DUD100045,Completed,Passed,Reinforced communication and professionalism
TRN009015,DUD100577,2024-01-25,General Zoom Training,Zoom,DUD100829,Completed,Passed,Teaching ideas and classroom techniques
TRN009016,DUD100577,2024-04-14,General Zoom Training,Zoom,DUD100131,Completed,Passed,Reinforced classroom management
TRN009017,DUD100577,2024-07-15,General Zoom Training,Zoom,DUD100062,Completed,Passed,Reinforced communication and professionalism
TRN009018,DUD100577,2024-12-14,General Zoom Training,Zoom,DUD100295,Completed,Passed,Reinforced classroom management
TRN009019,DUD100577,2025-03-06,General Zoom Training,Zoom,DUD100045,Completed,Passed,Reinforced communication and professionalism
TRN009020,DUD100577,2025-05-11,General Zoom Training,Zoom,DUD100758,Completed,Passed,General teaching skills refresher
TRN009021,DUD100577,2025-07-24,General Zoom Training,Zoom,DUD101114,Completed,Passed,Teaching ideas and classroom techniques
TRN009022,DUD100577,2025-10-17,General Zoom Training,Zoom,DUD100062,Completed,Passed,Reinforced communication and professionalism
TRN009023,DUD100577,2026-01-17,General Zoom Training,Zoom,DUD100090,Completed,Passed,General teaching skills refresher
TRN009024,DUD100578,2025-04-30,Orientation,In Person,DUD100633,Completed,Passed,Initial training completed
TRN009025,DUD100578,2025-05-07,On-the-Job Training,In Person,DUD100633,Completed,Passed,Two-week initial training
TRN009026,DUD100578,2025-07-30,General Zoom Training,Zoom,DUD100220,Completed,Passed,Reinforced lesson preparation
TRN009027,DUD100578,2025-11-02,General Zoom Training,Zoom,DUD101113,Completed,Passed,Teaching ideas and classroom techniques
TRN009028,DUD100578,2026-01-26,General Zoom Training,Zoom,DUD101090,Completed,Passed,Reinforced classroom management
TRN009029,DUD100579,2022-11-20,Orientation,In Person,DUD101151,Completed,Passed,Initial training completed
TRN009030,DUD100579,2022-11-27,On-the-Job Training,In Person,DUD101088,Completed,Passed,Two-week initial training
TRN009031,DUD100579,2023-02-01,General Zoom Training,Zoom,DUD100415,Completed,Passed,Reinforced communication and professionalism
TRN009032,DUD100579,2023-04-07,General Zoom Training,Zoom,DUD100589,Completed,Passed,Teaching ideas and classroom techniques
TRN009033,DUD100579,2023-06-21,General Zoom Training,Zoom,DUD100297,Completed,Passed,Reinforced communication and professionalism
TRN009034,DUD100579,2023-09-01,General Zoom Training,Zoom,DUD101402,Completed,Passed,General teaching skills refresher
TRN009035,DUD100579,2024-02-26,General Zoom Training,Zoom,DUD101494,Completed,Passed,Reinforced lesson preparation
TRN009036,DUD100579,2024-05-21,General Zoom Training,Zoom,DUD100630,Completed,Passed,Reinforced lesson preparation
TRN009037,DUD100579,2024-07-29,General Zoom Training,Zoom,DUD100829,Completed,Passed,Reinforced communication and professionalism
TRN009038,DUD100579,2024-09-30,General Zoom Training,Zoom,DUD101090,Completed,Passed,General teaching skills refresher
TRN009039,DUD100579,2024-12-08,General Zoom Training,Zoom,DUD100499,Completed,Passed,Reinforced communication and professionalism
TRN009040,DUD100579,2025-02-17,General Zoom Training,Zoom,DUD100992,Completed,Passed,Reinforced lesson preparation
TRN009046,DUD100579,2025-04-15,Performance Improvement Training,Zoom,DUD101449,Completed,Passed,Additional support following performance review
TRN009041,DUD100579,2025-04-25,General Zoom Training,Zoom,DUD100346,Completed,Passed,Reinforced communication and professionalism
TRN009042,DUD100579,2025-07-17,General Zoom Training,Zoom,DUD100457,Completed,Passed,Reinforced lesson preparation
TRN009043,DUD100579,2025-10-12,General Zoom Training,Zoom,DUD100747,Completed,Passed,Reinforced communication and professionalism
TRN009044,DUD100579,2026-01-07,General Zoom Training,Zoom,DUD101077,Completed,Passed,General teaching skills refresher
TRN009045,DUD100579,2026-03-27,General Zoom Training,Zoom,DUD100335,Completed,Passed,General teaching skills refresher
TRN009047,DUD100580,2020-08-30,Orientation,In Person,DUD100630,Completed,Passed,Initial training completed
TRN009048,DUD100580,2020-09-06,On-the-Job Training,In Person,DUD101090,Completed,Passed,Two-week initial training
TRN009049,DUD100580,2020-11-06,General Zoom Training,Zoom,DUD100103,Completed,Passed,General teaching skills refresher
TRN009050,DUD100580,2021-01-16,General Zoom Training,Zoom,DUD100414,Completed,Passed,Reinforced communication and professionalism
TRN009051,DUD100580,2021-03-26,General Zoom Training,Zoom,DUD100978,Completed,Passed,Reinforced communication and professionalism
TRN009052,DUD100580,2021-06-28,General Zoom Training,Zoom,DUD100978,Completed,Passed,Reinforced lesson preparation
TRN009053,DUD100580,2021-12-19,General Zoom Training,Zoom,DUD101398,Completed,Passed,General teaching skills refresher
TRN009054,DUD100580,2022-05-14,General Zoom Training,Zoom,DUD100614,Completed,Passed,Reinforced classroom management
TRN009055,DUD100580,2022-08-15,General Zoom Training,Zoom,DUD100204,Completed,Passed,Reinforced classroom management
TRN009056,DUD100580,2023-01-10,General Zoom Training,Zoom,DUD101054,Completed,Passed,Reinforced communication and professionalism
TRN009057,DUD100580,2023-03-22,General Zoom Training,Zoom,DUD100984,Completed,Passed,Reinforced communication and professionalism
TRN009058,DUD100580,2023-06-23,General Zoom Training,Zoom,DUD100963,Completed,Passed,Reinforced lesson preparation
TRN009059,DUD100580,2023-09-14,General Zoom Training,Zoom,DUD101449,Completed,Passed,Reinforced lesson preparation
TRN009060,DUD100580,2024-02-11,General Zoom Training,Zoom,DUD100869,Completed,Passed,Reinforced classroom management
TRN009061,DUD100580,2024-07-15,General Zoom Training,Zoom,DUD100625,Completed,Passed,Reinforced classroom management
TRN009062,DUD100580,2024-09-16,General Zoom Training,Zoom,DUD101258,Completed,Passed,Reinforced communication and professionalism
TRN009063,DUD100580,2024-12-10,General Zoom Training,Zoom,DUD100482,Completed,Passed,Reinforced classroom management
TRN009064,DUD100580,2025-02-16,General Zoom Training,Zoom,DUD101176,Completed,Passed,Teaching ideas and classroom techniques
TRN009065,DUD100580,2025-07-03,General Zoom Training,Zoom,DUD101093,Completed,Passed,Teaching ideas and classroom techniques
TRN009066,DUD100580,2025-09-05,General Zoom Training,Zoom,DUD101427,Completed,Passed,Reinforced lesson preparation
TRN009067,DUD100580,2026-02-07,General Zoom Training,Zoom,DUD100153,Completed,Passed,Teaching ideas and classroom techniques
TRN009068,DUD100581,2021-12-30,Orientation,In Person,DUD100992,Completed,Passed,Initial training completed
TRN009069,DUD100581,2022-01-06,On-the-Job Training,In Person,DUD100597,Completed,Passed,Two-week initial training
TRN009070,DUD100581,2022-03-20,General Zoom Training,Zoom,DUD100278,Completed,Passed,General teaching skills refresher
TRN009071,DUD100581,2022-05-26,General Zoom Training,Zoom,DUD101059,Completed,Passed,Reinforced classroom management
TRN009072,DUD100581,2022-10-26,General Zoom Training,Zoom,DUD100665,Completed,Passed,Teaching ideas and classroom techniques
TRN009073,DUD100581,2023-01-02,General Zoom Training,Zoom,DUD101020,Completed,Passed,General teaching skills refresher
TRN009074,DUD100581,2023-03-04,General Zoom Training,Zoom,DUD101267,Completed,Passed,Reinforced classroom management
TRN009075,DUD100581,2023-05-26,General Zoom Training,Zoom,DUD100665,Completed,Passed,General teaching skills refresher
TRN009076,DUD100581,2023-07-25,General Zoom Training,Zoom,DUD101339,Completed,Passed,Reinforced classroom management
TRN009077,DUD100581,2023-09-26,General Zoom Training,Zoom,DUD100414,Completed,Passed,Reinforced classroom management
TRN009078,DUD100581,2023-11-29,General Zoom Training,Zoom,DUD100534,Completed,Passed,General teaching skills refresher
TRN009079,DUD100581,2024-01-31,General Zoom Training,Zoom,DUD101146,Completed,Passed,Reinforced classroom management
TRN009080,DUD100581,2024-04-25,General Zoom Training,Zoom,DUD100992,Completed,Passed,General teaching skills refresher
TRN009081,DUD100581,2024-07-28,General Zoom Training,Zoom,DUD101190,Completed,Passed,Teaching ideas and classroom techniques
TRN009082,DUD100581,2024-12-19,General Zoom Training,Zoom,DUD100795,Completed,Passed,Reinforced classroom management
TRN009083,DUD100581,2025-02-28,General Zoom Training,Zoom,DUD100758,Completed,Passed,Reinforced lesson preparation
TRN009084,DUD100581,2025-08-09,General Zoom Training,Zoom,DUD100537,Completed,Passed,Reinforced classroom management
TRN009085,DUD100581,2025-11-02,General Zoom Training,Zoom,DUD100537,Completed,Passed,Reinforced classroom management
TRN009086,DUD100581,2026-01-04,General Zoom Training,Zoom,DUD100650,Completed,Passed,Teaching ideas and classroom techniques
