performance_id,employee_id,assignment_id,reviewer_id,review_date,review_type,lesson_quality,classroom_management,professionalism,communication,reliability,overall_score,improvement_required,comments
PERF0001859,DUD100904,ASG001397,DUD000077,2023-12-21,Performance Improvement Review,1,1,1,1,1,1.0,True,
PERF0001860,DUD100905,ASG001399,DUD000038,2024-12-29,Performance Improvement Review,4,3,4,5,3,3.8,False,
PERF0001861,DUD100906,ASG001400,DUD000084,2026-01-04,Six-Month Review,2,1,2,1,1,1.4,True,
PERF0001862,DUD100906,ASG001400,DUD000038,2026-07-27,Performance Improvement Review,5,4,5,5,5,4.8,False,
PERF0001863,DUD100906,ASG001400,DUD000063,2025-10-22,Performance Improvement Review,5,3,4,4,4,4.0,False,
PERF0001864,DUD100907,ASG001401,DUD000053,2025-12-28,School Visit,5,4,4,4,5,4.4,False,
PERF0001865,DUD100907,ASG001401,DUD000067,2025-08-03,Six-Month Review,5,3,5,4,3,4.0,False,
PERF0001866,DUD100908,ASG001402,DUD000012,2025-06-09,Performance Improvement Review,5,5,4,4,3,4.2,False,
PERF0001867,DUD100908,ASG001402,DUD000084,2026-07-04,Annual Review,3,4,3,3,5,3.6,False,
PERF0001868,DUD100908,ASG001402,DUD000023,2024-03-19,Performance Improvement Review,4,4,3,3,4,3.6,False,
PERF0001869,DUD100909,ASG001403,DUD000035,2026-05-30,School Visit,4,3,4,4,4,3.8,False,
PERF0001870,DUD100909,ASG001403,DUD000035,2026-04-07,Six-Month Review,4,3,4,4,4,3.8,False,
PERF0001871,DUD100909,ASG001403,DUD000057,2026-06-26,Performance Improvement Review,3,4,5,3,4,3.8,False,
PERF0001872,DUD100910,ASG001405,DUD000052,2026-04-07,School Visit,4,4,3,3,4,3.6,False,
PERF0001873,DUD100910,ASG001404,DUD000036,2025-09-21,Performance Improvement Review,3,4,3,4,3,3.4,False,
PERF0001874,DUD100910,ASG001405,DUD000002,2026-03-24,School Visit,5,5,5,5,5,5.0,False,
PERF0001875,DUD100911,ASG001406,DUD000061,2024-10-11,School Visit,3,3,3,5,3,3.4,False,
PERF0001876,DUD100912,ASG001407,DUD000032,2022-10-30,School Visit,3,4,3,4,4,3.6,False,
PERF0001877,DUD100912,ASG001407,DUD000036,2022-10-21,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0001878,DUD100912,ASG001407,DUD000042,2021-09-23,Six-Month Review,5,5,4,4,5,4.6,False,
PERF0001879,DUD100913,ASG001408,DUD000096,2022-09-06,Six-Month Review,4,4,4,4,3,3.8,False,
PERF0001880,DUD100914,ASG001409,DUD000026,2026-04-29,School Visit,5,5,5,5,5,5.0,False,
PERF0001881,DUD100915,ASG001410,DUD000069,2027-04-29,Performance Improvement Review,4,3,5,3,5,4.0,False,
PERF0001882,DUD100915,ASG001410,DUD000046,2026-03-21,Annual Review,4,5,4,4,3,4.0,False,
PERF0001883,DUD100915,ASG001410,DUD000088,2027-01-21,Six-Month Review,4,3,4,4,5,4.0,False,
PERF0001884,DUD100916,ASG001411,DUD000068,2022-12-11,Six-Month Review,4,2,4,3,3,3.2,False,
PERF0001885,DUD100916,ASG001411,DUD000033,2023-01-25,Annual Review,4,2,3,3,3,3.0,False,
PERF0001886,DUD100916,ASG001411,DUD000001,2023-02-27,Six-Month Review,3,4,3,3,4,3.4,False,
PERF0001887,DUD100917,ASG001413,DUD000010,2025-10-20,Six-Month Review,3,2,2,3,4,2.8,True,
PERF0001888,DUD100918,ASG001415,DUD000092,2023-03-08,Performance Improvement Review,4,4,4,5,4,4.2,False,
PERF0001889,DUD100919,ASG001416,DUD000050,2025-05-31,School Visit,2,3,3,3,3,2.8,True,
PERF0001890,DUD100919,ASG001416,DUD000010,2025-12-21,School Visit,3,3,3,4,2,3.0,False,
PERF0001891,DUD100920,ASG001417,DUD000082,2025-08-18,Performance Improvement Review,3,3,4,3,4,3.4,False,
PERF0001892,DUD100921,ASG001418,DUD000084,2026-04-25,Performance Improvement Review,2,3,3,2,2,2.4,True,
PERF0001893,DUD100922,ASG001419,DUD000087,2022-03-18,School Visit,2,2,2,3,2,2.2,True,
PERF0001894,DUD100923,ASG001420,DUD000063,2026-08-05,Annual Review,5,4,4,4,4,4.2,False,
PERF0001895,DUD100923,ASG001420,DUD000056,2025-07-19,Six-Month Review,5,4,4,4,5,4.4,False,
PERF0001896,DUD100924,ASG001421,DUD000014,2024-01-03,School Visit,3,5,5,4,3,4.0,False,
PERF0001897,DUD100925,ASG001423,DUD000028,2024-01-07,Performance Improvement Review,5,4,5,5,5,4.8,False,
PERF0001898,DUD100926,ASG001424,DUD000091,2026-04-30,School Visit,5,5,4,5,5,4.8,False,
PERF0001899,DUD100927,ASG001426,DUD000073,2026-03-15,Six-Month Review,5,3,3,5,5,4.2,False,
PERF0001900,DUD100928,ASG001427,DUD000072,2025-05-20,Six-Month Review,2,2,3,3,3,2.6,True,
PERF0001901,DUD100928,ASG001428,DUD000028,2026-04-28,Performance Improvement Review,4,5,4,4,5,4.4,False,
PERF0001902,DUD100928,ASG001427,DUD000072,2025-04-08,School Visit,4,4,4,4,3,3.8,False,
PERF0001903,DUD100929,ASG001430,DUD000091,2026-03-08,Performance Improvement Review,5,3,5,4,4,4.2,False,
PERF0001904,DUD100929,ASG001430,DUD000032,2024-05-07,School Visit,4,4,3,5,4,4.0,False,
PERF0001905,DUD100930,ASG001431,DUD000019,2026-06-04,Annual Review,3,3,2,3,4,3.0,False,
PERF0001906,DUD100931,ASG001433,DUD000042,2026-11-02,Performance Improvement Review,4,4,4,3,5,4.0,False,
PERF0001907,DUD100931,ASG001433,DUD000014,2026-11-02,Annual Review,4,3,3,4,5,3.8,False,
PERF0001908,DUD100932,ASG001434,DUD000065,2026-03-09,Six-Month Review,3,5,4,3,5,4.0,False,
PERF0001909,DUD100933,ASG001435,DUD000071,2021-07-08,Six-Month Review,4,4,4,3,4,3.8,False,
PERF0001910,DUD100934,ASG001438,DUD000008,2023-12-26,Annual Review,4,3,3,4,4,3.6,False,
PERF0001911,DUD100934,ASG001438,DUD000003,2023-07-25,Annual Review,4,5,5,5,5,4.8,False,
PERF0001912,DUD100935,ASG001439,DUD000074,2023-04-02,Performance Improvement Review,3,3,3,4,3,3.2,False,
PERF0001913,DUD100936,ASG001440,DUD000079,2023-06-13,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0001914,DUD100937,ASG001443,DUD000040,2027-04-16,Annual Review,1,1,3,2,3,2.0,True,
PERF0001915,DUD100937,ASG001443,DUD000067,2026-06-20,School Visit,5,4,4,3,3,3.8,False,
PERF0001916,DUD100938,ASG001444,DUD000011,2024-02-06,Annual Review,4,4,3,4,5,4.0,False,
PERF0001917,DUD100938,ASG001445,DUD000085,2026-04-12,Annual Review,4,5,5,4,5,4.6,False,
PERF0001918,DUD100938,ASG001445,DUD000093,2025-06-08,Performance Improvement Review,3,4,5,5,4,4.2,False,
PERF0001919,DUD100939,ASG001446,DUD000003,2025-06-10,Annual Review,3,5,3,4,5,4.0,False,
PERF0001920,DUD100939,ASG001446,DUD000006,2024-12-16,Performance Improvement Review,5,4,3,3,4,3.8,False,
PERF0001921,DUD100940,ASG001447,DUD000001,2023-11-21,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0001922,DUD100941,ASG001448,DUD000045,2024-03-27,Annual Review,4,4,5,3,4,4.0,False,
PERF0001923,DUD100942,ASG001449,DUD000079,2023-02-03,School Visit,5,4,4,4,5,4.4,False,
PERF0001924,DUD100942,ASG001451,DUD000077,2025-07-13,School Visit,4,3,4,3,4,3.6,False,
PERF0001925,DUD100943,ASG001453,DUD000083,2026-07-18,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0001926,DUD100943,ASG001453,DUD000081,2026-03-03,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0001927,DUD100944,ASG001454,DUD000060,2024-01-30,Annual Review,3,5,4,5,3,4.0,False,
PERF0001928,DUD100944,ASG001454,DUD000089,2024-09-06,School Visit,3,3,4,4,5,3.8,False,
PERF0001929,DUD100944,ASG001454,DUD000026,2024-01-07,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0001930,DUD100945,ASG001455,DUD000022,2024-06-13,Six-Month Review,4,4,4,4,3,3.8,False,
PERF0001931,DUD100945,ASG001455,DUD000057,2025-05-26,Annual Review,3,2,2,3,2,2.4,True,
PERF0001932,DUD100946,ASG001456,DUD000016,2022-06-28,Annual Review,4,4,4,5,4,4.2,False,
PERF0001933,DUD100947,ASG001458,DUD000062,2025-05-17,Six-Month Review,5,4,5,3,5,4.4,False,
PERF0001934,DUD100947,ASG001458,DUD000008,2025-07-14,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0001935,DUD100947,ASG001458,DUD000029,2025-06-17,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0001936,DUD100948,ASG001459,DUD000003,2025-10-21,Annual Review,5,5,4,3,3,4.0,False,
PERF0001937,DUD100949,ASG001460,DUD000045,2026-05-27,Performance Improvement Review,5,4,4,5,5,4.6,False,
PERF0001938,DUD100950,ASG001461,DUD000035,2025-08-03,School Visit,3,4,3,3,3,3.2,False,
PERF0001939,DUD100950,ASG001461,DUD000077,2024-12-24,Annual Review,5,4,5,5,5,4.8,False,
PERF0001940,DUD100950,ASG001461,DUD000019,2025-01-01,Six-Month Review,1,1,1,1,1,1.0,True,
PERF0001941,DUD100951,ASG001462,DUD000040,2026-04-27,School Visit,3,3,2,3,2,2.6,True,
PERF0001942,DUD100951,ASG001462,DUD000070,2025-09-16,School Visit,4,4,5,5,5,4.6,False,
PERF0001943,DUD100951,ASG001462,DUD000083,2025-08-20,School Visit,3,4,5,4,4,4.0,False,
PERF0001944,DUD100952,ASG001464,DUD000077,2026-02-21,Performance Improvement Review,3,4,4,3,3,3.4,False,
PERF0001945,DUD100953,ASG001465,DUD000068,2025-11-14,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0001946,DUD100953,ASG001465,DUD000025,2025-04-23,Six-Month Review,5,5,4,5,5,4.8,False,
PERF0001947,DUD100954,ASG001467,DUD000030,2025-08-03,Six-Month Review,4,3,3,3,3,3.2,False,
PERF0001948,DUD100955,ASG001468,DUD000039,2022-10-22,Six-Month Review,4,3,5,4,3,3.8,False,
PERF0001949,DUD100956,ASG001472,DUD000015,2027-01-11,Annual Review,5,4,5,5,5,4.8,False,
PERF0001950,DUD100956,ASG001471,DUD000023,2026-05-09,School Visit,2,2,1,2,1,1.6,True,
PERF0001951,DUD100957,ASG001473,DUD000050,2023-04-27,School Visit,2,1,1,1,1,1.2,True,
PERF0001952,DUD100958,ASG001475,DUD000089,2023-03-06,Six-Month Review,5,5,4,3,4,4.2,False,
PERF0001953,DUD100958,ASG001475,DUD000021,2023-01-26,Annual Review,5,5,5,5,5,5.0,False,
PERF0001954,DUD100958,ASG001475,DUD000072,2022-08-21,Annual Review,4,4,4,5,5,4.4,False,
PERF0001955,DUD100959,ASG001476,DUD000062,2026-06-08,Annual Review,2,3,2,2,2,2.2,True,
PERF0001956,DUD100960,ASG001477,DUD000094,2023-04-29,Annual Review,3,4,3,3,3,3.2,False,
PERF0001957,DUD100960,ASG001477,DUD000033,2022-10-05,School Visit,4,4,4,4,3,3.8,False,
PERF0001958,DUD100961,ASG001478,DUD000005,2026-04-21,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0001959,DUD100962,ASG001479,DUD000053,2024-09-07,Performance Improvement Review,5,4,5,5,4,4.6,False,
PERF0001960,DUD100963,ASG001481,DUD000004,2026-04-20,Performance Improvement Review,4,4,4,4,4,4.0,False,
PERF0001961,DUD100963,ASG001481,DUD000028,2026-01-03,Annual Review,5,4,4,5,4,4.4,False,
PERF0001962,DUD100964,ASG001482,DUD000020,2026-02-18,Six-Month Review,3,4,3,4,4,3.6,False,
PERF0001963,DUD100964,ASG001482,DUD000085,2026-01-28,Performance Improvement Review,3,4,5,4,3,3.8,False,
PERF0001964,DUD100965,ASG001484,DUD000053,2026-05-23,Six-Month Review,3,3,5,4,4,3.8,False,
PERF0001965,DUD100965,ASG001484,DUD000016,2025-06-01,Performance Improvement Review,5,4,5,5,5,4.8,False,
PERF0001966,DUD100965,ASG001484,DUD000077,2026-02-10,Annual Review,5,4,4,4,4,4.2,False,
PERF0001967,DUD100966,ASG001485,DUD000084,2023-12-17,School Visit,5,4,5,4,5,4.6,False,
PERF0001968,DUD100966,ASG001486,DUD000024,2024-07-31,Annual Review,4,4,5,5,5,4.6,False,
PERF0001969,DUD100966,ASG001485,DUD000023,2023-07-07,Performance Improvement Review,3,2,2,4,3,2.8,True,
PERF0001970,DUD100967,ASG001487,DUD000026,2023-04-04,Six-Month Review,1,1,3,2,2,1.8,True,
PERF0001971,DUD100968,ASG001489,DUD000084,2022-06-18,Annual Review,4,5,4,4,3,4.0,False,
PERF0001972,DUD100969,ASG001490,DUD000092,2022-01-03,Annual Review,5,5,4,5,5,4.8,False,
PERF0001973,DUD100970,ASG001491,DUD000054,2026-02-22,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0001974,DUD100971,ASG001493,DUD000040,2024-12-30,School Visit,3,4,4,4,5,4.0,False,
PERF0001975,DUD100972,ASG001494,DUD000079,2022-08-16,Annual Review,2,3,3,3,2,2.6,True,
PERF0001976,DUD100972,ASG001495,DUD000034,2023-01-25,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0001977,DUD100972,ASG001495,DUD000089,2023-12-01,Annual Review,3,3,3,4,2,3.0,False,
PERF0001978,DUD100973,ASG001496,DUD000095,2022-12-12,Six-Month Review,4,3,3,3,3,3.2,False,
PERF0001979,DUD100973,ASG001496,DUD000002,2022-08-30,Performance Improvement Review,3,1,2,2,3,2.2,True,
PERF0001980,DUD100973,ASG001497,DUD000015,2024-02-03,School Visit,5,4,3,5,3,4.0,False,
PERF0001981,DUD100974,ASG001498,DUD000073,2023-02-18,Annual Review,4,5,5,5,5,4.8,False,
PERF0001982,DUD100975,ASG001499,DUD000023,2024-11-25,School Visit,4,4,3,4,5,4.0,False,
PERF0001983,DUD100975,ASG001499,DUD000003,2024-12-06,School Visit,3,3,3,3,4,3.2,False,
PERF0001984,DUD100976,ASG001503,DUD000082,2029-07-05,Annual Review,4,3,3,4,4,3.6,False,
PERF0001985,DUD100976,ASG001501,DUD000057,2025-12-31,Performance Improvement Review,3,4,3,5,4,3.8,False,
PERF0001986,DUD100977,ASG001504,DUD000076,2025-08-10,Annual Review,5,4,3,4,5,4.2,False,
PERF0001987,DUD100977,ASG001504,DUD000007,2024-03-17,Performance Improvement Review,4,4,4,5,5,4.4,False,
PERF0001988,DUD100977,ASG001504,DUD000043,2026-02-17,Performance Improvement Review,5,4,4,5,5,4.6,False,
PERF0001989,DUD100978,ASG001505,DUD000038,2023-05-14,Six-Month Review,5,5,5,4,5,4.8,False,
PERF0001990,DUD100978,ASG001505,DUD000066,2023-05-04,Annual Review,3,3,5,5,4,4.0,False,
PERF0001991,DUD100978,ASG001505,DUD000024,2022-12-30,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0001992,DUD100979,ASG001506,DUD000004,2026-07-01,Six-Month Review,5,3,4,4,5,4.2,False,
PERF0001993,DUD100979,ASG001506,DUD000066,2026-04-23,Six-Month Review,1,1,1,1,1,1.0,True,
PERF0001994,DUD100980,ASG001507,DUD000058,2024-07-22,Performance Improvement Review,5,4,4,5,4,4.4,False,
PERF0001995,DUD100980,ASG001507,DUD000043,2025-11-10,Performance Improvement Review,5,5,5,4,3,4.4,False,
PERF0001996,DUD100981,ASG001508,DUD000040,2021-04-15,School Visit,3,3,2,3,3,2.8,True,
PERF0001997,DUD100981,ASG001509,DUD000092,2023-11-08,Annual Review,2,2,2,4,3,2.6,True,
PERF0001998,DUD100981,ASG001508,DUD000094,2021-06-14,Annual Review,1,2,2,2,3,2.0,True,
PERF0001999,DUD100982,ASG001510,DUD000056,2023-11-06,School Visit,3,4,3,3,4,3.4,False,
PERF0002000,DUD100982,ASG001510,DUD000032,2023-04-17,School Visit,5,4,5,5,5,4.8,False,
PERF0002001,DUD100983,ASG001511,DUD000032,2023-03-16,Annual Review,5,5,5,4,5,4.8,False,
PERF0002002,DUD100983,ASG001513,DUD000044,2025-02-20,Annual Review,5,5,5,5,4,4.8,False,
PERF0002003,DUD100983,ASG001511,DUD000005,2023-06-16,Six-Month Review,5,5,5,5,4,4.8,False,
PERF0002004,DUD100984,ASG001514,DUD000015,2022-08-07,Performance Improvement Review,3,3,1,2,1,2.0,True,
PERF0002005,DUD100984,ASG001514,DUD000067,2022-02-11,School Visit,5,3,4,4,3,3.8,False,
PERF0002006,DUD100984,ASG001514,DUD000039,2024-01-14,School Visit,4,3,4,5,3,3.8,False,
PERF0002007,DUD100985,ASG001515,DUD000071,2025-03-14,Performance Improvement Review,4,4,3,3,5,3.8,False,
PERF0002008,DUD100985,ASG001515,DUD000056,2024-07-22,Annual Review,5,5,5,5,5,5.0,False,
PERF0002009,DUD100985,ASG001515,DUD000079,2024-07-06,Performance Improvement Review,3,3,3,1,2,2.4,True,
PERF0002010,DUD100986,ASG001518,DUD000056,2026-06-21,Six-Month Review,5,5,4,5,3,4.4,False,
PERF0002011,DUD100986,ASG001518,DUD000088,2026-07-24,Annual Review,1,3,2,2,1,1.8,True,
PERF0002012,DUD100986,ASG001516,DUD000016,2025-05-06,Six-Month Review,3,3,3,3,4,3.2,False,
PERF0002013,DUD100987,ASG001519,DUD000024,2023-06-28,Performance Improvement Review,4,4,3,4,3,3.6,False,
PERF0002014,DUD100987,ASG001519,DUD000038,2025-09-27,School Visit,5,4,3,4,3,3.8,False,
PERF0002015,DUD100988,ASG001520,DUD000055,2024-12-20,Annual Review,5,5,4,5,5,4.8,False,
PERF0002016,DUD100989,ASG001521,DUD000005,2025-02-28,Annual Review,3,2,3,4,3,3.0,False,
PERF0002017,DUD100989,ASG001521,DUD000048,2023-01-20,Performance Improvement Review,5,4,5,5,4,4.6,False,
PERF0002018,DUD100990,ASG001522,DUD000030,2024-04-10,School Visit,5,5,5,5,4,4.8,False,
PERF0002019,DUD100990,ASG001522,DUD000018,2024-04-02,Performance Improvement Review,1,1,2,1,2,1.4,True,
PERF0002020,DUD100991,ASG001523,DUD000037,2026-01-01,Annual Review,5,5,4,4,4,4.4,False,
PERF0002021,DUD100991,ASG001523,DUD000087,2025-04-24,School Visit,4,3,5,4,3,3.8,False,
PERF0002022,DUD100991,ASG001523,DUD000037,2025-11-28,Performance Improvement Review,3,3,4,5,3,3.6,False,
PERF0002023,DUD100992,ASG001525,DUD000072,2026-07-15,Annual Review,4,5,4,5,4,4.4,False,
PERF0002024,DUD100992,ASG001525,DUD000050,2026-04-22,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002025,DUD100993,ASG001526,DUD000086,2023-09-06,School Visit,3,2,2,3,3,2.6,True,
PERF0002026,DUD100994,ASG001528,DUD000058,2025-05-14,Annual Review,3,3,4,4,4,3.6,False,
PERF0002027,DUD100995,ASG001529,DUD000079,2023-12-09,Annual Review,5,5,4,5,5,4.8,False,
PERF0002028,DUD100995,ASG001529,DUD000096,2024-04-21,Annual Review,3,4,3,2,4,3.2,False,
PERF0002029,DUD100995,ASG001529,DUD000007,2022-11-09,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0002030,DUD100996,ASG001531,DUD000014,2026-02-21,Six-Month Review,5,3,5,5,4,4.4,False,
PERF0002031,DUD100996,ASG001530,DUD000016,2022-03-21,Annual Review,4,4,5,4,5,4.4,False,
PERF0002032,DUD100997,ASG001532,DUD000090,2026-03-25,Annual Review,3,3,4,3,4,3.4,False,
PERF0002033,DUD100997,ASG001532,DUD000075,2026-11-10,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002034,DUD100998,ASG001535,DUD000100,2026-04-19,Performance Improvement Review,3,3,4,5,4,3.8,False,
PERF0002035,DUD100998,ASG001534,DUD000081,2022-09-29,Annual Review,1,3,3,2,1,2.0,True,
PERF0002036,DUD100998,ASG001535,DUD000060,2025-01-17,Performance Improvement Review,1,1,2,1,1,1.2,True,
PERF0002037,DUD100999,ASG001536,DUD000004,2021-12-31,Performance Improvement Review,5,5,5,5,5,5.0,False,
PERF0002038,DUD100999,ASG001536,DUD000041,2021-11-30,Annual Review,5,5,4,5,4,4.6,False,
PERF0002039,DUD101000,ASG001537,DUD000004,2025-07-10,Six-Month Review,1,2,3,1,3,2.0,True,
PERF0002040,DUD101000,ASG001537,DUD000017,2026-05-06,Performance Improvement Review,4,4,4,4,5,4.2,False,
PERF0002041,DUD101000,ASG001537,DUD000078,2026-06-08,Annual Review,5,4,5,5,5,4.8,False,
PERF0002042,DUD101001,ASG001540,DUD000054,2028-07-09,School Visit,4,4,5,4,4,4.2,False,
PERF0002043,DUD101002,ASG001542,DUD000100,2026-05-29,School Visit,5,4,5,5,3,4.4,False,
PERF0002044,DUD101002,ASG001542,DUD000070,2026-08-15,Annual Review,5,4,5,5,5,4.8,False,
PERF0002045,DUD101002,ASG001541,DUD000093,2025-01-14,Performance Improvement Review,4,5,5,5,4,4.6,False,
PERF0002046,DUD101003,ASG001543,DUD000040,2026-06-07,School Visit,4,3,3,3,3,3.2,False,
PERF0002047,DUD101003,ASG001543,DUD000020,2025-06-22,Annual Review,4,5,5,4,4,4.4,False,
PERF0002048,DUD101004,ASG001544,DUD000066,2024-02-01,Six-Month Review,3,2,4,2,2,2.6,True,
PERF0002049,DUD101004,ASG001544,DUD000055,2023-08-07,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0002050,DUD101005,ASG001545,DUD000028,2021-11-03,Six-Month Review,4,4,5,4,5,4.4,False,
PERF0002051,DUD101005,ASG001546,DUD000045,2023-07-05,Six-Month Review,4,3,3,4,4,3.6,False,
PERF0002052,DUD101005,ASG001546,DUD000009,2024-02-18,Six-Month Review,5,4,5,5,5,4.8,False,
PERF0002053,DUD101006,ASG001548,DUD000081,2025-01-21,School Visit,3,2,2,3,2,2.4,True,
PERF0002054,DUD101006,ASG001547,DUD000052,2024-07-22,School Visit,4,4,5,4,4,4.2,False,
PERF0002055,DUD101006,ASG001547,DUD000033,2024-11-10,Annual Review,4,2,3,4,3,3.2,False,
PERF0002056,DUD101007,ASG001550,DUD000020,2024-05-05,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0002057,DUD101008,ASG001552,DUD000066,2024-10-14,Annual Review,5,5,5,5,5,5.0,False,
PERF0002058,DUD101008,ASG001553,DUD000019,2025-02-09,School Visit,1,1,2,1,1,1.2,True,
PERF0002059,DUD101008,ASG001553,DUD000077,2025-04-26,Performance Improvement Review,4,5,3,4,3,3.8,False,
PERF0002060,DUD101009,ASG001554,DUD000042,2022-04-07,Six-Month Review,5,5,4,4,5,4.6,False,
PERF0002061,DUD101009,ASG001554,DUD000074,2022-04-12,Annual Review,4,4,3,3,3,3.4,False,
PERF0002062,DUD101010,ASG001556,DUD000011,2023-11-15,School Visit,3,3,3,3,4,3.2,False,
PERF0002063,DUD101011,ASG001558,DUD000100,2022-06-25,Annual Review,3,4,5,3,4,3.8,False,
PERF0002064,DUD101011,ASG001558,DUD000079,2022-07-23,Annual Review,4,4,4,4,4,4.0,False,
PERF0002065,DUD101011,ASG001558,DUD000051,2022-08-05,Six-Month Review,5,5,5,5,5,5.0,False,
PERF0002066,DUD101012,ASG001560,DUD000029,2024-07-05,School Visit,3,4,2,4,4,3.4,False,
PERF0002067,DUD101012,ASG001559,DUD000004,2021-12-20,Annual Review,3,5,5,5,5,4.6,False,
PERF0002068,DUD101012,ASG001559,DUD000056,2021-10-15,Performance Improvement Review,5,5,5,4,5,4.8,False,
PERF0002069,DUD101013,ASG001561,DUD000014,2022-03-04,Performance Improvement Review,3,5,4,4,4,4.0,False,
PERF0002070,DUD101013,ASG001561,DUD000051,2022-02-07,Six-Month Review,5,3,3,5,3,3.8,False,
PERF0002071,DUD101013,ASG001561,DUD000082,2021-10-31,Performance Improvement Review,3,4,3,4,3,3.4,False,
PERF0002072,DUD101014,ASG001562,DUD000095,2022-04-10,Performance Improvement Review,3,4,3,4,4,3.6,False,
PERF0002073,DUD101014,ASG001562,DUD000089,2023-04-04,Performance Improvement Review,5,4,4,5,5,4.6,False,
PERF0002074,DUD101015,ASG001563,DUD000085,2024-10-09,School Visit,5,3,3,4,3,3.6,False,
PERF0002075,DUD101015,ASG001563,DUD000082,2025-03-10,Annual Review,3,3,4,4,4,3.6,False,
PERF0002076,DUD101015,ASG001563,DUD000040,2025-01-31,School Visit,5,4,5,5,4,4.6,False,
PERF0002077,DUD101016,ASG001564,DUD000070,2025-12-29,School Visit,5,5,5,5,5,5.0,False,
PERF0002078,DUD101016,ASG001565,DUD000074,2026-11-14,Annual Review,4,4,4,4,3,3.8,False,
PERF0002079,DUD101016,ASG001564,DUD000092,2026-04-20,Annual Review,5,5,5,4,5,4.8,False,
PERF0002080,DUD101017,ASG001566,DUD000051,2024-12-22,Performance Improvement Review,5,3,4,3,5,4.0,False,
PERF0002081,DUD101018,ASG001567,DUD000097,2025-05-01,School Visit,3,3,4,4,4,3.6,False,
PERF0002082,DUD101018,ASG001567,DUD000044,2026-04-18,Annual Review,5,4,5,5,5,4.8,False,
PERF0002083,DUD101018,ASG001567,DUD000072,2026-01-19,Annual Review,4,4,3,4,4,3.8,False,
PERF0002084,DUD101019,ASG001568,DUD000023,2025-03-31,Annual Review,5,5,4,5,5,4.8,False,
PERF0002085,DUD101019,ASG001568,DUD000077,2025-09-06,Six-Month Review,4,5,5,4,3,4.2,False,
PERF0002086,DUD101019,ASG001568,DUD000097,2022-11-11,Annual Review,4,5,5,5,5,4.8,False,
PERF0002087,DUD101020,ASG001569,DUD000014,2023-05-16,Six-Month Review,4,3,4,5,4,4.0,False,
PERF0002088,DUD101021,ASG001571,DUD000047,2022-07-16,Annual Review,2,2,2,2,2,2.0,True,
PERF0002089,DUD101021,ASG001570,DUD000093,2021-09-25,Six-Month Review,3,2,4,4,4,3.4,False,
PERF0002090,DUD101021,ASG001572,DUD000080,2025-09-18,Performance Improvement Review,3,4,4,3,4,3.6,False,
PERF0002091,DUD101022,ASG001574,DUD000005,2023-01-11,Performance Improvement Review,4,3,4,5,4,4.0,False,
PERF0002092,DUD101022,ASG001574,DUD000086,2023-01-12,Six-Month Review,5,5,5,4,3,4.4,False,
PERF0002093,DUD101022,ASG001573,DUD000052,2021-11-08,School Visit,4,5,5,5,4,4.6,False,
PERF0002094,DUD101023,ASG001576,DUD000064,2026-11-26,Performance Improvement Review,3,4,5,3,3,3.6,False,
