application_id,candidate_id,application_date,position_applied,recruiter_id,screening_date,interview_date,offer_date,offer_response_date,rejection_date,application_status,rejection_reason
APP001646,CAN001806,2023-05-08,ALT / English Teacher,REC020,2023-05-14,2023-05-25,,,,Interviewing,
APP001647,CAN001820,2025-10-17,Experienced Teacher,REC005,2025-10-25,2025-11-05,2025-11-12,2025-11-15,,Hired,
APP001648,CAN001732,2025-12-28,Senior Teacher,REC014,2026-01-06,,,,,Hired,
APP001649,CAN001350,2021-06-10,Senior Teacher,REC022,2021-06-20,2021-06-24,2021-06-25,2021-06-30,,Hired,
APP001650,CAN000240,2024-04-06,Experienced Teacher,REC008,2024-04-14,2024-04-26,2024-04-29,2024-05-03,,Hired,
APP001651,CAN000368,2024-07-24,Senior Teacher,REC005,2024-08-01,2024-08-14,,,,Interviewing,
APP001652,CAN001355,2025-12-03,Experienced Teacher,REC008,2025-12-11,2025-12-21,2025-12-29,2025-12-31,,Hired,
APP001653,CAN001012,2023-05-20,ALT / English Teacher,REC018,2023-05-24,2023-05-31,,,,Interviewing,
APP001654,CAN000548,2021-03-02,ALT / English Teacher,REC003,2021-03-10,2021-03-24,,,,Interviewing,
APP001655,CAN001719,2024-04-06,Senior Teacher,REC009,2024-04-08,2024-04-13,2024-04-16,2024-04-18,,Hired,
APP001656,CAN001207,2024-02-13,Senior Teacher,REC022,2024-02-15,2024-02-26,2024-02-29,2024-03-04,,Hired,
APP001657,CAN000210,2025-08-20,ALT / English Teacher,REC013,2025-08-21,2025-08-24,,,2025-09-12,Rejected,Availability
APP001658,CAN001449,2022-04-28,Experienced Teacher,REC008,2022-05-06,2022-05-19,,,,Interviewing,
APP001659,CAN000613,2022-04-15,ALT / English Teacher,REC018,2022-04-21,,,,,Interviewing,
APP001660,CAN000259,2026-07-28,ALT / English Teacher,REC022,2026-07-30,2026-08-10,,,2026-08-07,Rejected,Experience
APP001661,CAN000346,2025-11-13,ALT / English Teacher,REC014,2025-11-18,2025-12-01,,,2025-11-17,Rejected,Interview Result
APP001662,CAN000691,2024-06-14,ALT / English Teacher,REC019,2024-06-24,,,,,Hired,
APP001663,CAN001900,2026-10-02,Experienced Teacher,REC023,2026-10-09,,,,,Interviewing,
APP001664,CAN001839,2024-04-02,ALT / English Teacher,REC010,2024-04-03,2024-04-08,2024-04-15,2024-04-16,,Hired,
APP001665,CAN000223,2022-11-08,Experienced Teacher,REC023,2022-11-11,2022-11-16,2022-11-20,2022-11-21,,Hired,
APP001666,CAN000111,2025-12-10,ALT / English Teacher,REC004,2025-12-14,2025-12-27,,,2025-12-14,Rejected,Interview Result
APP001667,CAN000015,2025-05-27,Senior Teacher,REC024,2025-06-01,2025-06-08,2025-06-13,2025-06-20,,Hired,
APP001668,CAN000390,2025-03-16,ALT / English Teacher,REC006,2025-03-23,2025-03-27,,,2025-03-19,Rejected,Position Filled
APP001669,CAN000487,2025-04-03,Experienced Teacher,REC004,2025-04-10,2025-04-22,2025-05-02,2025-05-08,,Hired,
APP001670,CAN000454,2021-12-16,Experienced Teacher,REC007,2021-12-20,2021-12-29,,,,Interviewing,
APP001671,CAN001548,2022-08-10,ALT / English Teacher,REC011,,,,,,Withdrawn,
APP001672,CAN000770,2026-10-26,ALT / English Teacher,REC014,2026-10-30,,,,2026-11-17,Rejected,Language Requirements
APP001673,CAN000294,2023-02-05,Experienced Teacher,REC024,2023-02-10,2023-02-14,,,,Interviewing,
APP001674,CAN001905,2021-09-14,Senior Teacher,REC004,2021-09-20,2021-09-30,2021-10-06,2021-10-08,,Hired,
APP001675,CAN001321,2025-03-17,Experienced Teacher,REC004,2025-03-27,2025-04-08,2025-04-16,2025-04-21,,Hired,
APP001676,CAN000049,2023-11-01,Experienced Teacher,REC012,,,,,,Withdrawn,
APP001677,CAN001039,2026-07-22,Experienced Teacher,REC020,2026-07-25,,,,2026-08-07,Rejected,Experience
APP001678,CAN000106,2024-06-05,ALT / English Teacher,REC024,2024-06-14,2024-06-27,2024-06-30,2024-07-06,,Hired,
APP001679,CAN001474,2021-09-28,ALT / English Teacher,REC016,2021-10-04,,,,2021-10-21,Rejected,Position Filled
APP001680,CAN001955,2024-06-26,Experienced Teacher,REC023,2024-06-27,2024-07-09,,,,Interviewing,
APP001681,CAN000714,2023-03-09,Senior Teacher,REC022,2023-03-12,2023-03-20,2023-03-24,2023-03-27,,Hired,
APP001682,CAN001845,2024-05-28,Senior Teacher,REC015,2024-06-05,2024-06-16,,,,Interviewing,
APP001683,CAN001945,2026-07-03,ALT / English Teacher,REC002,2026-07-04,2026-07-05,,,2026-07-11,Rejected,Experience
APP001684,CAN000064,2021-09-18,Senior Teacher,REC017,2021-09-24,2021-10-05,2021-10-11,2021-10-16,,Hired,
APP001685,CAN000530,2024-06-08,ALT / English Teacher,REC020,2024-06-16,2024-06-22,,,2024-07-08,Rejected,Availability
APP001686,CAN000189,2025-09-28,Senior Teacher,REC005,2025-10-01,2025-10-09,2025-10-19,2025-10-21,,Hired,
APP001687,CAN000991,2024-09-21,Senior Teacher,REC011,2024-09-23,2024-10-01,,,,Interviewing,
APP001688,CAN000812,2021-02-22,Experienced Teacher,REC018,2021-02-25,2021-03-03,2021-03-07,2021-03-10,,Hired,
APP001689,CAN001070,2024-01-07,Senior Teacher,REC025,2024-01-14,2024-01-25,2024-01-31,2024-02-01,,Hired,
APP001690,CAN000112,2026-05-06,ALT / English Teacher,REC024,2026-05-07,2026-05-20,,,,Interviewing,
APP001691,CAN001907,2024-07-18,Experienced Teacher,REC010,2024-07-28,2024-08-07,,,,Interviewing,
APP001692,CAN001830,2022-02-26,Senior Teacher,REC001,2022-02-28,2022-03-12,,,2022-03-19,Rejected,Work Eligibility
APP001693,CAN000492,2025-03-28,Senior Teacher,REC014,2025-03-30,2025-04-01,2025-04-05,2025-04-08,,Hired,
APP001694,CAN000911,2022-08-14,ALT / English Teacher,REC008,2022-08-18,,,,,Hired,
APP001695,CAN001088,2021-04-28,ALT / English Teacher,REC006,2021-04-29,,,,,Hired,
APP001696,CAN000169,2025-06-12,ALT / English Teacher,REC002,2025-06-18,2025-06-30,2025-07-01,2025-07-04,,Hired,
APP001697,CAN001633,2026-07-28,Senior Teacher,REC016,2026-08-02,2026-08-04,2026-08-12,2026-08-18,,Hired,
APP001698,CAN001293,2021-08-26,ALT / English Teacher,REC024,2021-08-31,,,,2021-09-12,Rejected,Interview Result
APP001699,CAN001561,2024-01-21,Senior Teacher,REC010,,,,,,Withdrawn,
APP001700,CAN001176,2021-10-20,Senior Teacher,REC015,2021-10-21,2021-10-31,,,2021-11-01,Rejected,Availability
APP001701,CAN001470,2021-08-02,ALT / English Teacher,REC012,2021-08-08,2021-08-20,,,,Interviewing,
APP001702,CAN001331,2024-10-09,Experienced Teacher,REC023,2024-10-12,2024-10-15,2024-10-24,2024-10-29,,Hired,
APP001703,CAN001315,2023-04-09,ALT / English Teacher,REC004,2023-04-10,,,,,Hired,
APP001704,CAN000142,2025-03-16,Experienced Teacher,REC017,2025-03-25,2025-04-06,,,,Interviewing,
APP001705,CAN000656,2026-08-10,Senior Teacher,REC023,2026-08-18,,,,,Interviewing,
APP001706,CAN000969,2023-09-14,Senior Teacher,REC013,2023-09-22,2023-10-05,2023-10-13,2023-10-15,,Hired,
APP001707,CAN000825,2026-09-28,ALT / English Teacher,REC012,2026-09-29,,,,2026-10-16,Rejected,Availability
APP001708,CAN000260,2026-01-24,Experienced Teacher,REC008,2026-01-30,2026-02-03,2026-02-09,2026-02-13,,Hired,
APP001709,CAN001163,2026-11-14,ALT / English Teacher,REC014,2026-11-19,2026-11-23,2026-11-27,2026-11-28,,Hired,
APP001710,CAN001968,2021-11-11,Experienced Teacher,REC004,2021-11-21,,,,,Hired,
APP001711,CAN000325,2023-08-08,ALT / English Teacher,REC022,2023-08-09,2023-08-18,2023-08-24,2023-08-25,,Hired,
APP001712,CAN001024,2023-06-17,ALT / English Teacher,REC011,2023-06-20,2023-07-01,,,2023-07-13,Rejected,Availability
APP001713,CAN000305,2021-08-06,Experienced Teacher,REC001,2021-08-08,2021-08-17,,,2021-08-30,Rejected,Availability
APP001714,CAN001684,2025-06-19,ALT / English Teacher,REC009,,,,,,Withdrawn,
APP001715,CAN000751,2024-08-17,Experienced Teacher,REC020,2024-08-18,2024-08-20,,,,Interviewing,
APP001716,CAN001768,2023-04-09,Senior Teacher,REC015,2023-04-14,2023-04-28,,,2023-04-27,Rejected,Work Eligibility
APP001717,CAN001634,2023-04-21,Experienced Teacher,REC009,2023-04-27,2023-05-01,,,2023-05-10,Rejected,Experience
APP001718,CAN001789,2024-02-16,Experienced Teacher,REC001,2024-02-26,2024-03-02,2024-03-11,2024-03-17,,Hired,
APP001719,CAN001526,2022-05-16,Senior Teacher,REC015,2022-05-18,2022-05-27,,,,Interviewing,
APP001720,CAN000620,2022-12-01,ALT / English Teacher,REC023,2022-12-10,2022-12-24,2022-12-28,2022-12-29,,Hired,
APP001721,CAN000337,2021-09-03,ALT / English Teacher,REC009,2021-09-11,2021-09-24,2021-09-28,2021-09-30,,Hired,
APP001722,CAN001633,2022-11-27,ALT / English Teacher,REC006,2022-12-06,2022-12-19,2022-12-20,2022-12-21,,Hired,
APP001723,CAN000138,2021-04-03,Experienced Teacher,REC025,2021-04-11,2021-04-16,,,,Interviewing,
APP001724,CAN001666,2022-12-15,Senior Teacher,REC010,2022-12-16,2022-12-28,2022-12-30,2023-01-05,,Hired,
APP001725,CAN001885,2024-11-05,ALT / English Teacher,REC024,2024-11-10,2024-11-13,2024-11-21,2024-11-27,,Hired,
APP001726,CAN001989,2022-02-13,Experienced Teacher,REC016,2022-02-22,,,,,Hired,
APP001727,CAN000522,2026-08-14,Experienced Teacher,REC001,2026-08-23,2026-09-05,2026-09-06,2026-09-11,,Hired,
APP001728,CAN000499,2021-05-25,Senior Teacher,REC024,2021-06-03,2021-06-09,2021-06-18,2021-06-24,,Hired,
APP001729,CAN000881,2026-03-08,ALT / English Teacher,REC022,,,,,,Withdrawn,
APP001730,CAN000685,2026-08-14,ALT / English Teacher,REC003,2026-08-15,2026-08-25,2026-08-28,2026-09-01,,Hired,
APP001731,CAN000982,2024-05-10,Experienced Teacher,REC010,2024-05-12,2024-05-15,,,2024-05-13,Rejected,Language Requirements
APP001732,CAN001614,2022-02-05,Senior Teacher,REC010,2022-02-07,2022-02-17,2022-02-27,2022-03-06,,Hired,
APP001733,CAN000906,2026-08-28,Experienced Teacher,REC006,2026-08-31,,,,2026-09-19,Rejected,Work Eligibility
APP001734,CAN001169,2022-02-21,Experienced Teacher,REC024,,,,,,Withdrawn,
APP001735,CAN001708,2024-02-23,Senior Teacher,REC005,2024-02-28,2024-02-29,2024-03-02,2024-03-04,,Hired,
APP001736,CAN000084,2022-06-22,ALT / English Teacher,REC004,2022-07-01,2022-07-05,2022-07-14,2022-07-20,,Hired,
APP001737,CAN001308,2022-02-16,Senior Teacher,REC025,2022-02-24,2022-03-04,2022-03-08,2022-03-13,,Hired,
APP001738,CAN000912,2026-08-12,ALT / English Teacher,REC006,2026-08-20,2026-09-01,2026-09-06,2026-09-11,,Hired,
APP001739,CAN000885,2026-11-23,Senior Teacher,REC016,,,,,,Withdrawn,
APP001740,CAN001003,2026-12-15,ALT / English Teacher,REC005,2026-12-24,2027-01-07,2027-01-15,2027-01-17,,Hired,
APP001741,CAN001162,2026-05-24,ALT / English Teacher,REC004,,,,,,Withdrawn,
APP001742,CAN001599,2021-04-11,Senior Teacher,REC003,2021-04-18,2021-04-19,,,,Interviewing,
APP001743,CAN000053,2025-07-09,Experienced Teacher,REC019,2025-07-17,2025-07-30,2025-08-01,2025-08-03,,Hired,
APP001744,CAN001695,2023-02-05,Experienced Teacher,REC017,2023-02-10,2023-02-14,,,2023-02-16,Rejected,Availability
APP001745,CAN001716,2025-06-15,ALT / English Teacher,REC022,2025-06-20,,,,,Interviewing,
APP001746,CAN000855,2022-05-03,Senior Teacher,REC002,,,,,,Withdrawn,
APP001747,CAN001762,2022-05-03,Experienced Teacher,REC003,2022-05-05,2022-05-16,2022-05-20,2022-05-21,,Hired,
APP001748,CAN001032,2024-07-18,Experienced Teacher,REC001,2024-07-25,2024-07-26,2024-08-03,2024-08-08,,Hired,
APP001749,CAN001458,2026-10-24,Senior Teacher,REC010,,,,,,Withdrawn,
APP001750,CAN000112,2026-12-08,Experienced Teacher,REC018,2026-12-10,2026-12-11,2026-12-14,2026-12-19,,Hired,
APP001751,CAN001838,2025-03-07,Senior Teacher,REC022,2025-03-11,2025-03-15,,,2025-03-24,Rejected,Language Requirements
APP001752,CAN000789,2024-10-09,ALT / English Teacher,REC014,2024-10-16,2024-10-17,2024-10-19,2024-10-20,,Hired,
APP001753,CAN001000,2021-12-05,Senior Teacher,REC007,2021-12-09,2021-12-17,,,2021-12-23,Rejected,Position Filled
APP001754,CAN000326,2023-10-20,Senior Teacher,REC009,2023-10-21,2023-10-28,2023-11-03,2023-11-09,,Hired,
APP001755,CAN000478,2022-03-28,Senior Teacher,REC014,,,,,,Withdrawn,
APP001756,CAN001292,2021-04-11,Experienced Teacher,REC005,2021-04-18,2021-04-20,2021-04-21,2021-04-22,,Hired,
APP001757,CAN001503,2021-05-19,Senior Teacher,REC018,,,,,,Withdrawn,
APP001758,CAN001791,2021-02-03,ALT / English Teacher,REC005,,,,,,Withdrawn,
APP001759,CAN001237,2025-03-21,ALT / English Teacher,REC011,2025-03-22,2025-04-01,2025-04-10,2025-04-14,,Hired,
APP001760,CAN001397,2021-11-12,Senior Teacher,REC001,2021-11-15,2021-11-27,2021-12-03,2021-12-06,,Hired,
APP001761,CAN000295,2026-07-25,ALT / English Teacher,REC004,,,,,,Withdrawn,
APP001762,CAN000359,2026-09-28,ALT / English Teacher,REC025,2026-10-08,2026-10-21,2026-10-26,2026-11-02,,Hired,
APP001763,CAN001009,2021-05-18,Senior Teacher,REC022,2021-05-22,2021-05-30,,,2021-06-13,Rejected,Availability
APP001764,CAN001309,2024-06-02,ALT / English Teacher,REC010,2024-06-07,2024-06-18,,,2024-06-05,Rejected,Interview Result
APP001765,CAN001178,2025-11-22,Senior Teacher,REC010,2025-11-29,2025-12-02,,,,Interviewing,
APP001766,CAN000698,2026-10-09,ALT / English Teacher,REC007,2026-10-14,,,,,Hired,
APP001767,CAN001024,2021-08-28,Experienced Teacher,REC017,2021-08-30,2021-09-06,2021-09-11,2021-09-18,,Hired,
APP001768,CAN000667,2025-11-17,Experienced Teacher,REC025,2025-11-27,2025-12-08,2025-12-13,2025-12-14,,Hired,
APP001769,CAN000484,2026-11-13,ALT / English Teacher,REC012,2026-11-16,2026-11-27,2026-12-04,2026-12-06,,Hired,
APP001770,CAN001822,2021-04-12,Experienced Teacher,REC017,2021-04-18,2021-05-01,,,2021-05-05,Rejected,Language Requirements
APP001771,CAN000156,2022-02-05,Experienced Teacher,REC013,2022-02-11,2022-02-13,2022-02-23,2022-02-26,,Hired,
APP001772,CAN001116,2021-03-23,ALT / English Teacher,REC008,2021-03-28,2021-03-31,2021-04-01,2021-04-04,,Hired,
APP001773,CAN001693,2023-04-15,Senior Teacher,REC022,2023-04-23,2023-04-24,,,2023-05-07,Rejected,Availability
APP001774,CAN001433,2026-03-10,Experienced Teacher,REC020,2026-03-15,2026-03-16,2026-03-25,2026-03-26,,Hired,
APP001775,CAN001656,2023-12-05,ALT / English Teacher,REC008,2023-12-09,2023-12-14,2023-12-18,2023-12-20,,Hired,
APP001776,CAN000238,2021-04-17,Experienced Teacher,REC003,2021-04-22,2021-05-02,,,2021-04-27,Rejected,Interview Result
APP001777,CAN000305,2023-07-22,ALT / English Teacher,REC009,2023-07-31,2023-08-04,,,,Interviewing,
APP001778,CAN001119,2024-01-04,Experienced Teacher,REC023,2024-01-08,2024-01-17,,,,Interviewing,
APP001779,CAN000035,2025-10-20,Senior Teacher,REC012,2025-10-22,2025-11-03,,,2025-11-15,Rejected,Interview Result
APP001780,CAN001258,2021-04-04,Experienced Teacher,REC021,2021-04-12,2021-04-26,2021-05-05,2021-05-06,,Hired,
APP001781,CAN001307,2021-02-08,Experienced Teacher,REC023,2021-02-11,2021-02-14,,,,Interviewing,
APP001782,CAN001015,2023-07-23,ALT / English Teacher,REC017,2023-07-24,2023-08-05,2023-08-07,2023-08-09,,Hired,
APP001783,CAN001111,2022-06-04,ALT / English Teacher,REC014,2022-06-06,,,,,Hired,
APP001784,CAN001888,2026-10-17,Senior Teacher,REC025,2026-10-24,2026-11-07,2026-11-10,2026-11-16,,Hired,
APP001785,CAN000165,2021-03-06,Senior Teacher,REC009,2021-03-07,2021-03-09,,,2021-04-02,Rejected,Position Filled
APP001786,CAN000640,2026-05-03,Senior Teacher,REC003,2026-05-10,2026-05-11,,,2026-05-16,Rejected,Experience
APP001787,CAN001279,2022-06-08,Experienced Teacher,REC004,2022-06-10,2022-06-13,,,2022-06-13,Rejected,Experience
APP001788,CAN001854,2024-11-13,Experienced Teacher,REC022,2024-11-23,2024-11-24,,,2024-11-29,Rejected,Experience
APP001789,CAN001075,2025-02-17,Senior Teacher,REC024,2025-02-25,2025-02-27,2025-03-01,2025-03-04,,Hired,
APP001790,CAN000239,2022-04-26,Experienced Teacher,REC024,2022-05-06,2022-05-15,,,2022-05-17,Rejected,Availability
APP001791,CAN000117,2023-11-03,Experienced Teacher,REC005,2023-11-04,2023-11-10,2023-11-18,2023-11-21,,Hired,
APP001792,CAN000338,2021-12-26,Senior Teacher,REC009,2022-01-02,2022-01-11,,,2022-01-03,Rejected,Availability
APP001793,CAN001753,2024-04-27,Senior Teacher,REC015,2024-05-07,2024-05-11,2024-05-13,2024-05-19,,Hired,
APP001794,CAN001948,2025-05-05,Senior Teacher,REC007,2025-05-10,2025-05-14,,,2025-05-27,Rejected,Interview Result
APP001795,CAN001504,2024-03-19,Experienced Teacher,REC006,,,,,,Withdrawn,
APP001796,CAN000631,2022-07-22,Senior Teacher,REC003,2022-07-26,2022-07-31,2022-08-02,2022-08-07,,Hired,
APP001797,CAN000335,2023-10-04,Senior Teacher,REC008,2023-10-12,2023-10-13,2023-10-18,2023-10-22,,Hired,
APP001798,CAN001206,2022-03-25,ALT / English Teacher,REC006,2022-03-28,,,,,Hired,
APP001799,CAN000959,2022-01-12,Senior Teacher,REC014,2022-01-15,,,,,Hired,
APP001800,CAN001279,2026-01-25,ALT / English Teacher,REC018,2026-02-03,,,,2026-01-29,Rejected,Position Filled
APP001801,CAN000086,2022-07-19,Senior Teacher,REC005,2022-07-25,2022-07-31,2022-08-02,2022-08-06,,Hired,
APP001802,CAN001655,2021-09-07,Senior Teacher,REC021,2021-09-08,2021-09-17,2021-09-18,2021-09-20,,Hired,
APP001803,CAN000354,2025-10-28,Senior Teacher,REC003,2025-11-06,,,,,Interviewing,
APP001804,CAN000380,2023-08-13,Senior Teacher,REC013,2023-08-22,,,,,Hired,
APP001805,CAN000134,2022-09-24,ALT / English Teacher,REC003,2022-09-30,,,,,Interviewing,
APP001806,CAN001197,2021-11-05,ALT / English Teacher,REC003,2021-11-09,2021-11-23,,,,Interviewing,
APP001807,CAN001654,2024-04-03,Senior Teacher,REC006,2024-04-08,2024-04-14,,,,Interviewing,
APP001808,CAN000234,2026-09-07,Experienced Teacher,REC001,2026-09-17,2026-09-28,2026-10-01,2026-10-07,,Hired,
APP001809,CAN001467,2026-05-24,ALT / English Teacher,REC016,,,,,,Withdrawn,
APP001810,CAN000512,2026-07-06,Senior Teacher,REC018,2026-07-09,2026-07-18,2026-07-28,2026-08-02,,Hired,
APP001811,CAN001760,2025-08-18,ALT / English Teacher,REC018,2025-08-20,2025-08-28,,,,Interviewing,
APP001812,CAN000170,2022-05-08,Senior Teacher,REC012,2022-05-14,,,,,Interviewing,
APP001813,CAN001840,2026-04-12,ALT / English Teacher,REC005,2026-04-18,2026-04-24,,,2026-04-25,Rejected,Language Requirements
APP001814,CAN000932,2022-12-17,Experienced Teacher,REC013,2022-12-18,,,,,Interviewing,
APP001815,CAN001182,2026-08-02,Experienced Teacher,REC011,2026-08-10,2026-08-20,2026-08-23,2026-08-29,,Hired,
APP001816,CAN001853,2022-05-10,Senior Teacher,REC006,2022-05-12,2022-05-22,,,2022-05-29,Rejected,Interview Result
APP001817,CAN001090,2022-02-24,ALT / English Teacher,REC022,2022-03-05,2022-03-12,2022-03-14,2022-03-15,,Hired,
APP001818,CAN001030,2023-09-13,Experienced Teacher,REC015,2023-09-19,2023-09-21,,,2023-09-17,Rejected,Experience
APP001819,CAN000836,2021-11-26,Experienced Teacher,REC023,2021-12-06,2021-12-11,,,2021-12-10,Rejected,Availability
APP001820,CAN001642,2021-10-01,Experienced Teacher,REC004,2021-10-11,2021-10-24,,,,Interviewing,
APP001821,CAN001218,2023-06-16,Senior Teacher,REC008,2023-06-22,2023-07-05,,,2023-06-19,Rejected,Interview Result
APP001822,CAN001565,2026-06-01,ALT / English Teacher,REC022,2026-06-06,2026-06-14,,,2026-06-05,Rejected,Work Eligibility
APP001823,CAN001017,2025-11-02,ALT / English Teacher,REC017,2025-11-04,2025-11-08,,,,Interviewing,
APP001824,CAN000942,2024-08-23,Senior Teacher,REC013,2024-08-25,2024-08-30,2024-08-31,2024-09-05,,Hired,
APP001825,CAN000553,2023-08-04,Experienced Teacher,REC001,2023-08-13,,,,,Interviewing,
APP001826,CAN001600,2024-12-08,Senior Teacher,REC005,2024-12-14,,,,2024-12-30,Rejected,Language Requirements
APP001827,CAN001763,2021-11-10,ALT / English Teacher,REC019,2021-11-20,,,,,Hired,
APP001828,CAN000891,2022-03-28,Experienced Teacher,REC002,2022-04-04,2022-04-08,,,2022-04-03,Rejected,Position Filled
APP001829,CAN000230,2024-09-05,Senior Teacher,REC022,2024-09-08,2024-09-19,2024-09-27,2024-10-01,,Hired,
APP001830,CAN001776,2025-07-02,Senior Teacher,REC008,2025-07-03,2025-07-11,2025-07-13,2025-07-18,,Hired,
APP001831,CAN000764,2026-04-01,Experienced Teacher,REC002,2026-04-11,2026-04-12,,,,Interviewing,
APP001832,CAN001848,2023-06-27,Senior Teacher,REC016,,,,,,Withdrawn,
APP001833,CAN001271,2022-06-15,Senior Teacher,REC001,2022-06-24,2022-06-27,2022-07-03,2022-07-06,,Hired,
APP001834,CAN000472,2025-12-13,ALT / English Teacher,REC004,2025-12-20,2025-12-29,2026-01-05,2026-01-09,,Hired,
APP001835,CAN000641,2025-07-09,Senior Teacher,REC013,2025-07-14,2025-07-25,,,2025-08-07,Rejected,Experience
APP001836,CAN000553,2021-06-08,Experienced Teacher,REC010,2021-06-17,2021-06-24,,,2021-06-18,Rejected,Availability
APP001837,CAN001814,2025-06-16,ALT / English Teacher,REC005,2025-06-24,2025-06-27,2025-07-02,2025-07-03,,Hired,
APP001838,CAN000084,2026-09-28,ALT / English Teacher,REC023,2026-10-08,2026-10-18,2026-10-27,2026-10-31,,Hired,
APP001839,CAN001058,2025-03-04,Senior Teacher,REC007,2025-03-11,2025-03-12,,,2025-03-17,Rejected,Work Eligibility
APP001840,CAN001577,2021-06-18,Senior Teacher,REC004,2021-06-24,2021-07-03,2021-07-06,2021-07-07,,Hired,
APP001841,CAN001178,2026-09-09,ALT / English Teacher,REC023,2026-09-11,2026-09-23,,,,Interviewing,
APP001842,CAN000231,2025-04-05,ALT / English Teacher,REC004,2025-04-06,2025-04-14,2025-04-19,2025-04-25,,Hired,
APP001843,CAN001303,2022-11-23,ALT / English Teacher,REC011,2022-12-02,2022-12-15,2022-12-25,2022-12-26,,Hired,
APP001844,CAN001603,2022-12-18,Experienced Teacher,REC011,2022-12-22,2022-12-24,,,,Interviewing,
APP001845,CAN000241,2021-11-19,ALT / English Teacher,REC007,2021-11-29,2021-12-10,,,,Interviewing,
APP001846,CAN001471,2023-10-09,ALT / English Teacher,REC005,2023-10-15,2023-10-22,,,2023-10-16,Rejected,Availability
