survey_id,employee_id,survey_date,overall_satisfaction,management_satisfaction,compensation_satisfaction,training_satisfaction,assignment_satisfaction,work_life_balance,career_satisfaction,commute_satisfaction,engagement_score,would_recommend,comments
SURV0007666,DUD100964,2023-09-22,4,4,3,5,4,4,3,4,4,True,
SURV0007667,DUD100964,2023-10-28,4,3,3,5,4,4,3,4,4,True,
SURV0007668,DUD100964,2023-11-21,5,4,5,4,4,5,5,5,5,True,
SURV0007669,DUD100964,2023-12-28,4,4,3,3,4,3,4,4,4,True,
SURV0007670,DUD100964,2024-01-02,3,2,3,4,3,3,2,4,3,False,
SURV0007671,DUD100965,2023-05-23,3,4,4,3,3,2,3,3,3,False,
SURV0007672,DUD100965,2023-06-21,4,5,4,4,4,5,4,4,3,True,
SURV0007673,DUD100965,2023-07-17,3,3,3,3,3,2,3,3,3,False,
SURV0007674,DUD100965,2023-08-01,5,5,4,4,5,5,5,5,5,True,
SURV0007675,DUD100965,2023-09-12,3,3,4,2,4,2,3,4,2,False,
SURV0007676,DUD100965,2023-10-09,4,4,4,4,4,3,5,3,3,True,
SURV0007677,DUD100965,2023-11-16,4,4,5,4,4,4,4,5,4,True,
SURV0007678,DUD100965,2023-12-21,4,4,5,4,4,4,3,3,4,True,
SURV0007679,DUD100965,2024-01-12,4,3,5,4,4,3,4,4,5,True,
SURV0007680,DUD100965,2024-02-12,3,3,3,3,4,4,4,3,3,False,
SURV0007681,DUD100965,2024-03-26,4,4,3,4,4,5,4,4,4,True,
SURV0007682,DUD100965,2024-04-24,3,2,3,2,2,3,3,4,4,False,
SURV0007683,DUD100966,2024-01-27,5,4,5,5,5,5,5,5,4,True,
SURV0007684,DUD100966,2024-02-27,3,2,2,4,2,2,3,2,2,False,
SURV0007685,DUD100966,2024-03-19,3,2,3,4,3,2,3,3,2,False,
SURV0007686,DUD100966,2024-04-05,5,5,5,4,5,5,5,5,5,True,
SURV0007687,DUD100966,2024-05-26,4,5,3,4,4,5,4,4,4,True,
SURV0007688,DUD100967,2022-01-19,4,4,5,3,3,3,4,4,5,True,
SURV0007689,DUD100967,2022-02-17,5,4,5,5,5,4,5,5,5,True,
SURV0007690,DUD100967,2022-03-08,4,4,5,5,5,4,4,4,4,True,
SURV0007691,DUD100967,2022-04-19,3,3,3,2,3,3,2,4,2,False,
SURV0007692,DUD100967,2022-05-15,4,4,3,5,4,4,4,5,4,True,
SURV0007693,DUD100967,2022-06-19,4,4,3,3,4,4,5,4,3,True,
SURV0007694,DUD100967,2022-07-18,4,3,3,4,4,4,5,4,3,True,
SURV0007695,DUD100967,2022-08-04,2,1,3,1,2,1,3,3,3,False,
SURV0007696,DUD100967,2022-09-15,5,5,5,5,4,5,4,5,5,True,
SURV0007697,DUD100967,2022-10-20,4,4,4,5,5,4,4,3,5,True,
SURV0007698,DUD100967,2022-11-21,4,4,4,4,5,5,4,4,3,True,
SURV0007699,DUD100967,2022-12-15,2,2,1,2,3,2,3,1,1,False,
SURV0007700,DUD100968,2021-10-16,3,3,2,3,4,3,4,4,2,False,
SURV0007701,DUD100968,2021-11-13,3,3,4,3,3,4,4,4,3,False,
SURV0007702,DUD100968,2021-12-15,5,5,5,5,5,5,4,5,4,True,
SURV0007703,DUD100968,2022-01-15,2,2,3,1,1,1,1,3,2,False,
SURV0007704,DUD100968,2022-02-20,2,1,3,3,2,1,2,1,2,False,
SURV0007705,DUD100968,2022-03-16,4,4,4,5,3,5,3,4,3,True,
SURV0007706,DUD100968,2022-04-01,4,4,4,4,3,3,5,5,5,True,
SURV0007707,DUD100968,2022-05-04,5,5,5,5,5,5,5,4,5,True,
SURV0007708,DUD100968,2022-06-10,4,3,4,4,3,4,4,3,5,True,
SURV0007709,DUD100968,2022-07-09,4,4,5,4,4,4,3,4,3,True,
SURV0007710,DUD100968,2022-08-04,3,2,4,3,2,3,4,3,3,False,
SURV0007711,DUD100968,2022-09-05,2,2,2,1,2,2,2,3,2,False,
SURV0007712,DUD100969,2022-04-13,3,3,3,2,3,4,3,4,2,False,
SURV0007713,DUD100969,2022-05-26,3,3,3,3,3,3,3,4,2,False,
SURV0007714,DUD100969,2022-06-28,5,5,5,5,5,4,5,4,5,True,
SURV0007715,DUD100969,2022-07-10,4,3,4,4,5,5,5,4,4,True,
SURV0007716,DUD100969,2022-08-27,3,2,3,3,4,3,3,3,3,False,
SURV0007717,DUD100969,2022-09-04,2,1,3,3,3,2,1,2,1,False,
SURV0007718,DUD100969,2022-10-28,4,4,4,4,5,3,4,5,5,True,
SURV0007719,DUD100970,2024-11-28,4,4,4,4,4,4,3,5,3,True,
SURV0007720,DUD100970,2024-12-17,5,5,4,5,5,5,5,5,5,True,
SURV0007721,DUD100970,2025-01-01,4,4,4,3,4,4,4,4,4,True,
SURV0007722,DUD100970,2025-02-14,4,4,3,4,4,4,4,4,3,True,
SURV0007723,DUD100970,2025-03-07,3,4,2,3,3,3,3,3,3,False,
SURV0007724,DUD100970,2025-04-19,4,4,4,4,5,4,3,3,5,True,
SURV0007725,DUD100970,2025-05-06,4,4,3,4,4,3,4,4,4,True,
SURV0007726,DUD100970,2025-06-24,4,5,5,4,4,4,4,5,5,True,
SURV0007727,DUD100970,2025-07-25,3,2,3,3,2,4,4,4,4,False,
SURV0007728,DUD100971,2023-08-09,4,4,5,3,4,4,3,5,5,True,
SURV0007729,DUD100971,2023-09-06,1,1,1,2,1,1,1,1,1,False,
SURV0007730,DUD100971,2023-10-26,5,5,4,5,5,5,5,4,4,True,
SURV0007731,DUD100971,2023-11-24,4,3,5,3,3,4,4,4,4,True,
SURV0007732,DUD100971,2023-12-06,5,5,5,5,5,5,5,5,5,True,
SURV0007733,DUD100971,2024-01-18,4,4,4,4,5,4,3,3,4,True,
SURV0007734,DUD100971,2024-02-13,4,4,4,4,5,3,3,5,3,True,
SURV0007735,DUD100972,2021-10-20,4,4,4,4,4,4,3,4,4,True,
SURV0007736,DUD100972,2021-11-10,4,5,4,4,5,3,4,4,4,True,
SURV0007737,DUD100972,2021-12-07,5,5,5,5,5,5,5,5,4,True,
SURV0007738,DUD100972,2022-01-28,4,4,3,3,4,3,5,5,4,True,
SURV0007739,DUD100972,2022-02-04,1,2,1,1,2,1,1,1,1,False,
SURV0007740,DUD100972,2022-03-23,4,4,4,4,4,4,4,3,5,True,
SURV0007741,DUD100972,2022-04-26,4,3,4,5,4,4,5,3,3,True,
SURV0007742,DUD100973,2024-11-18,1,1,1,1,1,1,2,1,2,False,
SURV0007743,DUD100973,2024-12-04,3,3,4,4,3,3,4,3,4,False,
SURV0007744,DUD100973,2025-01-19,4,4,5,5,4,4,4,5,5,True,
SURV0007745,DUD100973,2025-02-27,1,1,1,2,1,1,1,1,2,False,
SURV0007746,DUD100973,2025-03-09,4,5,4,4,4,5,4,3,3,True,
SURV0007747,DUD100973,2025-04-23,2,2,2,2,2,2,1,2,2,False,
SURV0007748,DUD100973,2025-05-28,3,2,4,4,3,2,4,3,4,False,
SURV0007749,DUD100973,2025-06-27,3,3,2,3,3,3,2,2,2,False,
SURV0007750,DUD100973,2025-07-22,4,4,4,5,4,3,4,4,4,True,
SURV0007751,DUD100973,2025-08-09,3,2,3,4,3,3,3,3,2,False,
SURV0007752,DUD100973,2025-09-24,5,5,5,5,5,4,5,5,5,True,
SURV0007753,DUD100974,2023-01-06,4,4,5,5,5,4,3,3,4,True,
SURV0007754,DUD100974,2023-02-12,4,5,4,3,3,4,4,4,3,True,
SURV0007755,DUD100974,2023-03-23,3,3,3,3,3,3,3,3,2,False,
SURV0007756,DUD100974,2023-04-02,2,2,3,2,3,1,2,3,3,False,
SURV0007757,DUD100974,2023-05-10,4,3,5,3,4,4,5,5,5,True,
SURV0007758,DUD100974,2023-06-11,3,3,3,3,3,2,3,4,4,False,
SURV0007759,DUD100974,2023-07-08,2,2,1,2,2,1,2,3,1,False,
SURV0007760,DUD100974,2023-08-09,5,4,5,4,5,5,4,4,5,True,
SURV0007761,DUD100975,2024-03-17,4,4,4,4,4,5,4,4,4,True,
SURV0007762,DUD100975,2024-04-06,5,5,5,5,5,5,4,5,5,True,
SURV0007763,DUD100975,2024-05-05,5,5,4,5,4,5,5,5,5,True,
SURV0007764,DUD100975,2024-06-18,3,4,3,3,3,3,3,2,3,False,
SURV0007765,DUD100975,2024-07-03,3,2,4,3,2,3,3,2,3,False,
SURV0007766,DUD100975,2024-08-21,5,5,5,5,4,4,5,5,5,True,
SURV0007767,DUD100975,2024-09-06,4,3,4,4,4,3,3,4,5,True,
SURV0007768,DUD100975,2024-10-24,3,3,3,3,4,4,4,3,4,False,
SURV0007769,DUD100975,2024-11-08,1,2,1,2,1,2,1,2,1,False,
SURV0007770,DUD100976,2024-01-16,5,5,5,5,5,5,5,5,4,True,
SURV0007771,DUD100976,2024-02-12,5,5,5,4,5,5,5,5,5,True,
SURV0007772,DUD100976,2024-03-11,5,5,4,5,4,5,5,5,5,True,
SURV0007773,DUD100976,2024-04-16,4,4,4,3,5,3,3,4,4,True,
SURV0007774,DUD100976,2024-05-28,4,4,3,4,5,4,3,3,4,True,
SURV0007775,DUD100977,2022-11-01,3,3,2,4,3,3,3,4,2,False,
SURV0007776,DUD100977,2022-12-20,4,4,4,3,3,3,3,4,4,True,
SURV0007777,DUD100977,2023-01-22,4,4,3,3,3,4,4,3,4,True,
SURV0007778,DUD100977,2023-02-17,4,4,5,4,3,4,3,5,3,True,
SURV0007779,DUD100977,2023-03-20,3,3,4,4,2,3,4,2,2,False,
SURV0007780,DUD100978,2023-09-25,4,4,4,3,4,4,3,3,5,True,
SURV0007781,DUD100978,2023-10-18,4,4,3,4,3,4,5,5,5,True,
SURV0007782,DUD100978,2023-11-13,4,4,4,4,5,3,5,4,5,True,
SURV0007783,DUD100978,2023-12-22,5,5,5,5,5,4,5,5,5,True,
SURV0007784,DUD100978,2024-01-08,5,5,5,5,5,5,5,5,5,True,
SURV0007785,DUD100978,2024-02-09,5,5,5,5,5,5,5,4,5,True,
SURV0007786,DUD100978,2024-03-24,2,3,3,1,2,1,3,2,1,False,
SURV0007787,DUD100979,2022-06-25,3,2,4,3,2,4,3,2,3,False,
SURV0007788,DUD100979,2022-07-19,1,2,1,2,1,1,1,1,1,False,
SURV0007789,DUD100979,2022-08-27,4,4,5,4,4,3,5,3,4,True,
SURV0007790,DUD100979,2022-09-17,3,3,3,3,4,2,3,2,3,False,
SURV0007791,DUD100979,2022-10-21,4,3,4,4,4,4,5,4,3,True,
SURV0007792,DUD100979,2022-11-20,4,4,5,4,5,3,4,5,4,True,
SURV0007793,DUD100979,2022-12-03,4,4,4,5,4,4,4,3,4,True,
SURV0007794,DUD100979,2023-01-03,5,5,4,4,4,5,5,4,4,True,
SURV0007795,DUD100979,2023-02-10,4,5,5,5,4,3,4,4,4,True,
SURV0007796,DUD100980,2023-07-03,4,4,4,4,5,4,5,3,3,True,
SURV0007797,DUD100980,2023-08-27,3,3,2,3,3,3,3,3,3,False,
SURV0007798,DUD100980,2023-09-19,4,4,3,4,4,3,5,5,4,True,
SURV0007799,DUD100980,2023-10-12,3,3,3,3,4,4,3,3,3,False,
SURV0007800,DUD100980,2023-11-18,4,4,4,5,3,5,4,4,4,True,
SURV0007801,DUD100980,2023-12-03,5,5,5,5,5,4,5,5,5,True,
SURV0007802,DUD100980,2024-01-23,3,3,3,2,3,4,3,4,3,False,
SURV0007803,DUD100980,2024-02-21,5,5,4,5,4,5,5,4,5,True,
SURV0007804,DUD100980,2024-03-19,3,2,4,2,3,2,3,4,2,False,
SURV0007805,DUD100980,2024-04-27,5,5,5,5,5,5,4,5,5,True,
SURV0007806,DUD100980,2024-05-21,4,4,5,4,5,4,3,4,3,True,
SURV0007807,DUD100981,2023-09-09,4,5,4,4,5,3,5,3,4,True,
SURV0007808,DUD100981,2023-10-09,2,2,2,2,2,3,2,1,2,False,
SURV0007809,DUD100981,2023-11-01,4,5,5,4,4,3,4,5,4,True,
SURV0007810,DUD100981,2023-12-22,2,1,3,1,2,3,2,3,3,False,
SURV0007811,DUD100981,2024-01-26,4,4,5,5,4,5,4,4,3,True,
SURV0007812,DUD100982,2023-02-22,1,2,1,1,1,2,1,2,2,False,
SURV0007813,DUD100982,2023-03-07,4,3,4,4,4,5,4,4,5,True,
SURV0007814,DUD100982,2023-04-12,3,2,3,3,2,3,3,3,4,False,
SURV0007815,DUD100982,2023-05-11,5,5,5,5,5,5,4,5,5,True,
SURV0007816,DUD100982,2023-06-21,3,3,3,3,2,4,2,4,3,False,
SURV0007817,DUD100982,2023-07-07,4,4,3,4,3,4,5,5,5,True,
SURV0007818,DUD100982,2023-08-01,3,3,2,2,2,2,2,3,3,False,
SURV0007819,DUD100982,2023-09-25,3,2,4,3,3,3,4,3,3,False,
SURV0007820,DUD100982,2023-10-26,3,3,4,3,2,3,3,3,4,False,
SURV0007821,DUD100982,2023-11-14,4,3,5,4,3,5,4,3,5,True,
SURV0007822,DUD100983,2024-02-27,3,2,3,2,4,3,4,3,4,False,
SURV0007823,DUD100983,2024-03-14,3,3,3,4,3,2,4,3,3,False,
SURV0007824,DUD100983,2024-04-17,4,3,3,3,5,4,4,3,3,True,
SURV0007825,DUD100983,2024-05-08,3,3,3,3,3,4,3,4,3,False,
SURV0007826,DUD100983,2024-06-08,5,4,5,5,4,5,5,5,4,True,
SURV0007827,DUD100983,2024-07-23,4,5,4,3,4,4,5,3,5,True,
SURV0007828,DUD100983,2024-08-03,4,4,3,4,5,4,5,4,3,True,
SURV0007829,DUD100983,2024-09-14,3,2,4,2,2,3,3,3,3,False,
SURV0007830,DUD100984,2024-07-09,4,4,5,3,4,4,4,4,4,True,
SURV0007831,DUD100984,2024-08-03,3,3,4,3,2,3,4,3,2,False,
SURV0007832,DUD100984,2024-09-14,5,5,5,5,5,5,5,5,5,True,
SURV0007833,DUD100984,2024-10-27,5,5,5,5,5,5,4,4,4,True,
SURV0007834,DUD100984,2024-11-24,5,5,5,5,5,4,5,4,4,True,
SURV0007835,DUD100984,2024-12-08,3,4,3,3,2,4,3,3,2,False,
SURV0007836,DUD100984,2025-01-03,5,4,5,5,4,5,5,5,5,True,
SURV0007837,DUD100984,2025-02-05,4,4,4,4,4,4,3,3,4,True,
SURV0007838,DUD100984,2025-03-18,4,4,3,3,4,4,4,4,4,True,
SURV0007839,DUD100984,2025-04-01,4,4,4,3,5,4,3,4,4,True,
SURV0007840,DUD100985,2021-10-01,4,4,3,3,4,4,4,3,5,True,
SURV0007841,DUD100985,2021-11-22,4,4,3,5,4,3,5,4,4,True,
SURV0007842,DUD100985,2021-12-26,3,3,3,4,2,2,3,3,3,False,
SURV0007843,DUD100985,2022-01-15,1,1,2,2,1,1,1,1,1,False,
SURV0007844,DUD100985,2022-02-11,5,5,5,5,4,5,5,5,5,True,
SURV0007845,DUD100985,2022-03-18,3,2,4,2,3,4,4,3,2,False,
SURV0007846,DUD100985,2022-04-23,3,3,3,2,3,4,2,2,3,False,
SURV0007847,DUD100985,2022-05-11,5,4,4,4,4,5,5,5,5,True,
SURV0007848,DUD100985,2022-06-22,5,4,5,5,5,5,5,5,5,True,
SURV0007849,DUD100986,2021-10-08,4,4,4,4,5,3,4,3,4,True,
SURV0007850,DUD100986,2021-11-11,4,3,5,4,4,4,3,3,4,True,
SURV0007851,DUD100986,2021-12-18,3,3,4,3,3,4,2,3,3,False,
SURV0007852,DUD100986,2022-01-23,3,3,3,2,4,3,4,2,4,False,
SURV0007853,DUD100986,2022-02-27,5,5,5,5,5,5,5,5,4,True,
SURV0007854,DUD100987,2023-02-12,4,4,4,4,3,4,3,5,5,True,
SURV0007855,DUD100987,2023-03-23,4,4,4,4,4,4,4,4,4,True,
SURV0007856,DUD100987,2023-04-02,4,4,5,4,3,3,5,3,3,True,
SURV0007857,DUD100987,2023-05-12,4,4,4,4,4,3,4,4,4,True,
SURV0007858,DUD100987,2023-06-20,5,4,4,5,5,5,5,5,4,True,
SURV0007859,DUD100987,2023-07-10,4,4,4,4,5,3,4,3,4,True,
SURV0007860,DUD100988,2023-08-12,3,2,3,3,3,3,3,2,3,False,
SURV0007861,DUD100988,2023-09-02,5,4,5,5,4,5,4,5,4,True,
SURV0007862,DUD100988,2023-10-12,5,5,5,4,4,5,4,5,5,True,
SURV0007863,DUD100988,2023-11-12,3,3,3,3,3,2,2,2,3,False,
SURV0007864,DUD100988,2023-12-24,5,4,5,5,5,5,5,4,5,True,
SURV0007865,DUD100988,2024-01-21,4,4,4,5,4,5,3,4,4,True,
SURV0007866,DUD100988,2024-02-09,5,5,5,5,4,5,4,5,5,True,
SURV0007867,DUD100988,2024-03-09,3,4,3,4,3,4,3,4,3,False,
SURV0007868,DUD100989,2022-10-04,4,5,4,4,5,4,4,5,4,True,
SURV0007869,DUD100989,2022-11-12,3,2,3,3,3,3,2,4,2,False,
SURV0007870,DUD100989,2022-12-13,4,5,4,5,4,4,5,4,3,True,
SURV0007871,DUD100989,2023-01-10,5,5,5,5,5,5,5,5,4,True,
SURV0007872,DUD100989,2023-02-28,5,5,5,5,5,5,5,4,5,True,
SURV0007873,DUD100989,2023-03-03,4,4,4,5,3,3,4,4,5,True,
SURV0007874,DUD100990,2022-04-05,5,5,4,4,4,5,4,5,5,True,
SURV0007875,DUD100990,2022-05-19,3,3,4,2,2,2,3,2,3,False,
SURV0007876,DUD100990,2022-06-11,3,3,3,2,4,3,4,3,2,False,
SURV0007877,DUD100990,2022-07-27,4,4,4,5,3,4,5,4,3,True,
SURV0007878,DUD100990,2022-08-16,5,5,5,5,5,4,5,4,5,True,
SURV0007879,DUD100990,2022-09-11,4,4,4,3,5,3,4,4,4,True,
SURV0007880,DUD100990,2022-10-16,3,3,3,3,2,2,3,2,3,False,
SURV0007881,DUD100990,2022-11-04,2,3,2,2,2,2,2,1,1,False,
SURV0007882,DUD100990,2022-12-14,4,4,3,4,5,3,4,5,4,True,
SURV0007883,DUD100990,2023-01-01,4,3,3,4,5,5,3,4,4,True,
SURV0007884,DUD100990,2023-02-16,3,3,2,3,3,4,3,3,4,False,
SURV0007885,DUD100990,2023-03-08,4,5,4,3,5,5,5,4,4,True,
SURV0007886,DUD100991,2023-08-13,5,5,5,5,5,5,4,5,5,True,
SURV0007887,DUD100991,2023-09-19,5,5,5,4,4,5,5,5,4,True,
SURV0007888,DUD100991,2023-10-11,3,3,3,3,3,4,3,2,3,False,
SURV0007889,DUD100991,2023-11-12,5,5,5,5,5,5,4,5,5,True,
SURV0007890,DUD100991,2023-12-28,5,5,5,5,4,5,4,5,5,True,
SURV0007891,DUD100991,2024-01-23,4,4,4,4,3,3,5,4,4,True,
SURV0007892,DUD100991,2024-02-24,3,4,2,3,2,3,2,2,4,False,
SURV0007893,DUD100992,2021-11-07,1,2,2,2,1,1,2,1,1,False,
SURV0007894,DUD100992,2021-12-19,3,3,2,4,3,3,3,2,4,False,
SURV0007895,DUD100992,2022-01-06,3,3,4,3,3,3,2,4,4,False,
SURV0007896,DUD100992,2022-02-21,2,2,2,1,3,2,1,3,2,False,
SURV0007897,DUD100992,2022-03-02,4,5,4,4,3,4,5,5,5,True,
SURV0007898,DUD100992,2022-04-16,4,5,5,4,5,5,4,4,3,True,
SURV0007899,DUD100992,2022-05-12,5,5,5,5,5,5,5,5,5,True,
SURV0007900,DUD100992,2022-06-12,4,4,4,5,3,4,5,3,4,True,
SURV0007901,DUD100992,2022-07-05,4,3,4,3,3,4,5,4,5,True,
SURV0007902,DUD100992,2022-08-22,4,4,4,4,3,5,4,3,4,True,
SURV0007903,DUD100993,2022-06-08,4,4,4,4,3,5,4,4,4,True,
SURV0007904,DUD100993,2022-07-14,4,5,4,4,3,4,4,5,4,True,
SURV0007905,DUD100993,2022-08-03,4,5,4,3,4,4,4,3,4,True,
SURV0007906,DUD100993,2022-09-18,4,4,4,4,5,3,3,4,3,True,
SURV0007907,DUD100993,2022-10-06,4,4,4,3,5,4,3,5,3,True,
SURV0007908,DUD100994,2023-01-04,1,2,1,1,1,1,1,1,1,False,
SURV0007909,DUD100994,2023-02-15,5,5,5,5,5,5,5,5,5,True,
SURV0007910,DUD100994,2023-03-17,4,5,3,4,4,5,5,3,3,True,
SURV0007911,DUD100994,2023-04-20,5,5,5,5,5,5,5,5,4,True,
SURV0007912,DUD100994,2023-05-10,4,3,5,4,4,4,5,4,4,True,
SURV0007913,DUD100995,2021-08-04,2,1,3,2,1,1,2,2,3,False,
SURV0007914,DUD100995,2021-09-10,3,3,3,2,3,3,4,3,3,False,
SURV0007915,DUD100995,2021-10-15,2,2,3,2,1,2,1,2,1,False,
SURV0007916,DUD100995,2021-11-28,4,4,4,4,3,5,3,4,3,True,
SURV0007917,DUD100995,2021-12-08,4,4,3,5,4,3,5,5,5,True,
SURV0007918,DUD100995,2022-01-03,4,4,4,4,5,3,4,5,5,True,
SURV0007919,DUD100995,2022-02-08,5,5,5,5,5,4,5,5,5,True,
SURV0007920,DUD100995,2022-03-07,5,5,5,5,5,4,4,5,5,True,
SURV0007921,DUD100995,2022-04-24,4,4,3,4,5,5,3,4,3,True,
SURV0007922,DUD100995,2022-05-25,2,2,2,1,2,2,2,2,2,False,
SURV0007923,DUD100996,2022-12-14,4,4,5,4,4,5,4,4,3,True,
SURV0007924,DUD100996,2023-01-06,3,3,4,2,3,3,4,3,4,False,
SURV0007925,DUD100996,2023-02-19,3,4,2,3,4,2,3,3,2,False,
SURV0007926,DUD100996,2023-03-23,3,2,2,2,3,3,3,3,4,False,
SURV0007927,DUD100996,2023-04-15,4,4,4,4,5,3,5,5,4,True,
SURV0007928,DUD100996,2023-05-24,4,5,3,4,4,4,4,4,4,True,
SURV0007929,DUD100996,2023-06-23,3,3,4,3,4,4,3,3,2,False,
SURV0007930,DUD100996,2023-07-19,5,5,4,5,5,4,5,4,5,True,
SURV0007931,DUD100996,2023-08-12,4,4,4,5,5,4,4,4,5,True,
SURV0007932,DUD100996,2023-09-21,3,3,3,3,4,3,2,4,4,False,
SURV0007933,DUD100996,2023-10-20,4,4,5,3,5,3,3,5,3,True,
SURV0007934,DUD100997,2021-01-14,1,1,2,1,2,1,1,1,2,False,
SURV0007935,DUD100997,2021-02-16,3,4,2,3,2,2,3,4,3,False,
SURV0007936,DUD100997,2021-03-19,3,2,2,2,3,4,4,3,4,False,
SURV0007937,DUD100997,2021-04-06,1,1,1,1,2,2,2,2,1,False,
SURV0007938,DUD100997,2021-05-08,2,1,2,3,2,2,2,1,2,False,
SURV0007939,DUD100997,2021-06-13,3,2,4,3,3,2,3,3,2,False,
SURV0007940,DUD100998,2021-02-07,2,3,3,2,1,2,2,2,2,False,
SURV0007941,DUD100998,2021-03-04,2,1,3,2,3,2,2,3,3,False,
SURV0007942,DUD100998,2021-04-14,4,4,5,5,5,5,4,4,3,True,
SURV0007943,DUD100998,2021-05-28,5,5,5,5,4,5,5,4,5,True,
SURV0007944,DUD100998,2021-06-28,2,2,3,2,1,2,2,2,2,False,
SURV0007945,DUD100998,2021-07-17,2,2,3,1,1,2,1,1,2,False,
SURV0007946,DUD100999,2021-07-26,3,3,4,4,2,2,3,3,4,False,
SURV0007947,DUD100999,2021-08-15,4,4,4,4,4,5,4,4,4,True,
SURV0007948,DUD100999,2021-09-05,2,3,2,2,3,2,2,1,2,False,
SURV0007949,DUD100999,2021-10-21,3,3,3,4,3,4,4,3,3,False,
SURV0007950,DUD100999,2021-11-14,4,4,3,3,4,5,4,3,5,True,
SURV0007951,DUD100999,2021-12-17,5,5,5,4,5,5,5,5,4,True,
SURV0007952,DUD100999,2022-01-13,4,4,4,4,4,4,5,4,4,True,
SURV0007953,DUD100999,2022-02-20,3,3,3,4,3,3,2,4,3,False,
SURV0007954,DUD100999,2022-03-15,3,3,3,3,4,3,3,3,4,False,
SURV0007955,DUD100999,2022-04-23,2,1,2,3,2,2,3,1,1,False,
SURV0007956,DUD100999,2022-05-16,3,3,3,2,2,3,2,3,3,False,
SURV0007957,DUD101000,2023-04-13,4,3,4,4,4,5,5,5,4,True,
SURV0007958,DUD101000,2023-05-17,4,4,4,4,5,5,5,4,4,True,
SURV0007959,DUD101000,2023-06-25,4,5,5,4,4,3,3,4,4,True,
SURV0007960,DUD101000,2023-07-25,3,4,3,3,3,3,4,3,2,False,
SURV0007961,DUD101000,2023-08-07,3,3,2,3,3,3,3,3,2,False,
SURV0007962,DUD101000,2023-09-20,4,4,5,4,3,5,4,5,4,True,
SURV0007963,DUD101000,2023-10-16,4,5,4,3,4,4,4,5,4,True,
SURV0007964,DUD101000,2023-11-16,3,2,2,3,4,4,3,3,3,False,
SURV0007965,DUD101000,2023-12-25,5,5,5,5,5,5,5,5,5,True,
SURV0007966,DUD101000,2024-01-27,3,3,3,3,3,2,2,2,3,False,
SURV0007967,DUD101000,2024-02-06,3,3,2,4,2,2,2,3,3,False,
SURV0007968,DUD101000,2024-03-22,3,4,3,3,2,3,3,3,4,False,
SURV0007969,DUD101001,2022-02-12,3,3,2,3,3,4,3,3,3,False,
SURV0007970,DUD101001,2022-03-23,4,4,5,4,4,3,4,5,4,True,
SURV0007971,DUD101001,2022-04-04,2,2,2,2,2,3,2,3,2,False,
SURV0007972,DUD101001,2022-05-06,4,4,4,4,5,4,4,5,4,True,
SURV0007973,DUD101001,2022-06-06,2,1,3,3,2,2,2,2,3,False,
SURV0007974,DUD101001,2022-07-21,3,3,3,3,4,4,4,2,4,False,
SURV0007975,DUD101001,2022-08-20,4,5,5,3,3,4,4,3,4,True,
SURV0007976,DUD101002,2022-08-11,3,3,4,2,3,3,4,3,3,False,
SURV0007977,DUD101002,2022-09-26,3,3,3,2,3,4,4,4,3,False,
SURV0007978,DUD101002,2022-10-02,2,2,3,2,3,2,2,3,2,False,
SURV0007979,DUD101002,2022-11-28,5,5,5,5,5,5,4,4,5,True,
SURV0007980,DUD101002,2022-12-04,3,4,3,3,2,3,3,4,3,False,
SURV0007981,DUD101002,2023-01-12,3,3,3,4,3,3,3,4,3,False,
SURV0007982,DUD101002,2023-02-06,3,3,3,2,3,4,4,2,2,False,
SURV0007983,DUD101003,2023-06-19,5,4,4,5,5,4,4,5,5,True,
SURV0007984,DUD101003,2023-07-18,5,4,5,5,5,5,5,5,5,True,
SURV0007985,DUD101003,2023-08-07,4,3,3,3,3,5,4,4,3,True,
SURV0007986,DUD101003,2023-09-21,4,4,4,5,3,4,5,3,5,True,
SURV0007987,DUD101003,2023-10-21,4,5,3,4,3,4,4,4,5,True,
SURV0007988,DUD101003,2023-11-05,4,4,5,3,4,5,3,4,5,True,
SURV0007989,DUD101003,2023-12-21,3,3,3,3,3,2,2,2,2,False,
SURV0007990,DUD101003,2024-01-22,5,4,5,5,5,5,5,5,5,True,
SURV0007991,DUD101004,2024-03-12,5,5,5,5,5,5,5,5,5,True,
SURV0007992,DUD101004,2024-04-12,4,4,3,3,4,5,4,3,4,True,
SURV0007993,DUD101004,2024-05-25,5,5,5,4,5,5,4,4,4,True,
SURV0007994,DUD101004,2024-06-20,4,4,3,3,3,4,4,4,3,True,
SURV0007995,DUD101004,2024-07-18,3,3,4,4,4,3,2,3,3,False,
SURV0007996,DUD101004,2024-08-11,4,5,3,4,3,4,3,4,4,True,
SURV0007997,DUD101005,2022-07-09,4,4,4,5,4,4,3,4,3,True,
SURV0007998,DUD101005,2022-08-12,4,4,4,4,4,4,3,4,4,True,
SURV0007999,DUD101005,2022-09-24,4,4,3,3,4,4,4,3,5,True,
SURV0008000,DUD101005,2022-10-13,5,5,5,5,5,5,5,5,5,True,
SURV0008001,DUD101005,2022-11-27,4,4,3,4,4,4,5,4,4,True,
SURV0008002,DUD101006,2021-01-23,4,4,3,5,4,4,3,3,4,True,
SURV0008003,DUD101006,2021-02-23,4,4,4,4,4,4,4,5,4,True,
SURV0008004,DUD101006,2021-03-12,5,5,5,4,5,5,5,4,5,True,
