attendance_id,employee_id,assignment_id,attendance_date,attendance_status,absence_reason,approved_flag
ATD0008526,DUD100567,ASG000888,2024-05-02,Present,,True
ATD0008527,DUD100567,ASG000888,2024-06-29,Present,,True
ATD0008528,DUD100567,ASG000888,2024-07-07,Present,,True
ATD0008529,DUD100567,ASG000888,2024-07-17,Present,,True
ATD0008530,DUD100567,ASG000888,2024-07-30,Present,,True
ATD0008531,DUD100567,ASG000888,2024-08-29,Present,,True
ATD0008532,DUD100567,ASG000888,2024-10-12,Sick Leave,Illness,True
ATD0008533,DUD100567,ASG000888,2024-11-21,Present,,True
ATD0008534,DUD100567,ASG000888,2024-12-09,Present,,True
ATD0008535,DUD100567,ASG000888,2024-12-12,Present,,True
ATD0008536,DUD100567,ASG000889,2025-05-05,Present,,True
ATD0008537,DUD100567,ASG000889,2025-07-16,Present,,True
ATD0008538,DUD100567,ASG000889,2025-07-18,Present,,True
ATD0008539,DUD100567,ASG000889,2025-08-07,Present,,True
ATD0008540,DUD100567,ASG000889,2025-08-25,Present,,True
ATD0008541,DUD100567,ASG000889,2025-10-16,Absent,Personal Reasons,True
ATD0008542,DUD100567,ASG000889,2025-10-23,Paid Leave,Annual Leave,True
ATD0008543,DUD100567,ASG000889,2025-11-12,Present,,True
ATD0008544,DUD100567,ASG000889,2025-11-20,Present,,True
ATD0008545,DUD100567,ASG000889,2026-01-13,Present,,True
ATD0008546,DUD100567,ASG000889,2026-06-04,Present,,True
ATD0008547,DUD100567,ASG000889,2026-07-09,Present,,True
ATD0008548,DUD100568,ASG000890,2024-07-02,Present,,True
ATD0008549,DUD100568,ASG000890,2024-08-17,Present,,True
ATD0008550,DUD100568,ASG000890,2024-09-03,Present,,True
ATD0008551,DUD100568,ASG000890,2024-10-16,Present,,True
ATD0008552,DUD100568,ASG000890,2025-01-30,Present,,True
ATD0008553,DUD100568,ASG000890,2025-02-20,Present,,True
ATD0008554,DUD100568,ASG000890,2025-11-14,Present,,True
ATD0008555,DUD100568,ASG000890,2025-12-10,Absent,Transportation Issue,True
ATD0008556,DUD100568,ASG000890,2026-03-31,Present,,True
ATD0008557,DUD100568,ASG000890,2026-04-01,Present,,True
ATD0008558,DUD100568,ASG000890,2026-07-12,Present,,True
ATD0008559,DUD100568,ASG000890,2026-07-17,Absent,Unreported Absence,False
ATD0008560,DUD100569,ASG000891,2025-01-18,Present,,True
ATD0008561,DUD100569,ASG000891,2025-03-03,Present,,True
ATD0008562,DUD100569,ASG000891,2025-03-10,Present,,True
ATD0008563,DUD100569,ASG000891,2025-04-16,Present,,True
ATD0008564,DUD100569,ASG000891,2025-08-22,Present,,True
ATD0008565,DUD100569,ASG000891,2025-11-03,Absent,Transportation Issue,True
ATD0008566,DUD100569,ASG000891,2026-02-27,Absent,Unreported Absence,False
ATD0008567,DUD100569,ASG000891,2026-03-23,Present,,True
ATD0008568,DUD100569,ASG000891,2026-06-30,Present,,True
ATD0008569,DUD100569,ASG000891,2026-07-05,Present,,True
ATD0008570,DUD100569,ASG000891,2026-08-11,Present,,True
ATD0008571,DUD100569,ASG000891,2026-08-12,Present,,True
ATD0008572,DUD100570,ASG000892,2023-03-29,Present,,True
ATD0008573,DUD100570,ASG000892,2023-04-02,Present,,True
ATD0008574,DUD100570,ASG000892,2023-06-08,Present,,True
ATD0008575,DUD100571,ASG000893,2023-01-31,Present,,True
ATD0008576,DUD100571,ASG000893,2023-03-14,Present,,True
ATD0008577,DUD100571,ASG000893,2023-03-18,Present,,True
ATD0008578,DUD100571,ASG000893,2023-03-25,Present,,True
ATD0008579,DUD100571,ASG000893,2023-05-27,Present,,True
ATD0008580,DUD100571,ASG000893,2023-06-21,Present,,True
ATD0008581,DUD100571,ASG000893,2023-07-15,Present,,True
ATD0008582,DUD100571,ASG000893,2023-08-06,Present,,True
ATD0008583,DUD100571,ASG000893,2023-11-10,Present,,True
ATD0008584,DUD100571,ASG000893,2024-01-03,Present,,True
ATD0008585,DUD100571,ASG000893,2024-01-08,Present,,True
ATD0008586,DUD100571,ASG000893,2024-01-13,Absent,Personal Reasons,True
ATD0008587,DUD100571,ASG000894,2024-01-30,Present,,True
ATD0008588,DUD100571,ASG000894,2024-02-10,Sick Leave,Illness,True
ATD0008589,DUD100571,ASG000894,2024-04-05,Present,,True
ATD0008590,DUD100571,ASG000894,2024-09-21,Present,,True
ATD0008591,DUD100571,ASG000894,2024-10-04,Present,,True
ATD0008592,DUD100571,ASG000894,2024-11-04,Present,,True
ATD0008593,DUD100571,ASG000894,2024-12-14,Paid Leave,Annual Leave,True
ATD0008594,DUD100571,ASG000894,2025-01-10,Present,,True
ATD0008595,DUD100571,ASG000894,2025-03-20,Present,,True
ATD0008596,DUD100571,ASG000894,2025-10-02,Paid Leave,Annual Leave,True
ATD0008597,DUD100571,ASG000894,2025-11-14,Sick Leave,Illness,True
ATD0008598,DUD100571,ASG000894,2026-05-16,Present,,True
ATD0008599,DUD100572,ASG000895,2021-06-12,Absent,Unreported Absence,False
ATD0008600,DUD100572,ASG000895,2021-07-27,Present,,True
ATD0008601,DUD100572,ASG000895,2021-08-19,Present,,True
ATD0008602,DUD100572,ASG000895,2021-10-05,Present,,True
ATD0008603,DUD100572,ASG000895,2021-12-15,Paid Leave,Annual Leave,True
ATD0008604,DUD100572,ASG000895,2022-03-14,Present,,True
ATD0008605,DUD100572,ASG000895,2022-04-21,Present,,True
ATD0008606,DUD100572,ASG000895,2022-06-21,Present,,True
ATD0008607,DUD100572,ASG000895,2022-07-30,Present,,True
ATD0008608,DUD100572,ASG000895,2022-09-12,Present,,True
ATD0008609,DUD100572,ASG000895,2022-10-12,Present,,True
ATD0008610,DUD100572,ASG000895,2022-10-13,Present,,True
ATD0008611,DUD100572,ASG000896,2023-01-06,Present,,True
ATD0008612,DUD100572,ASG000896,2023-01-09,Present,,True
ATD0008613,DUD100572,ASG000896,2023-06-22,Present,,True
ATD0008614,DUD100572,ASG000896,2023-08-16,Present,,True
ATD0008615,DUD100572,ASG000896,2023-09-07,Present,,True
ATD0008616,DUD100572,ASG000896,2023-09-16,Present,,True
ATD0008617,DUD100572,ASG000896,2024-01-01,Present,,True
ATD0008618,DUD100572,ASG000896,2024-04-11,Present,,True
ATD0008619,DUD100572,ASG000896,2025-03-20,Present,,True
ATD0008620,DUD100572,ASG000896,2025-04-02,Present,,True
ATD0008621,DUD100572,ASG000896,2025-08-24,Present,,True
ATD0008622,DUD100572,ASG000896,2025-11-11,Present,,True
ATD0008623,DUD100573,ASG000897,2024-09-14,Present,,True
ATD0008624,DUD100573,ASG000897,2024-10-26,Present,,True
ATD0008625,DUD100573,ASG000897,2024-11-12,Present,,True
ATD0008626,DUD100573,ASG000897,2024-11-16,Paid Leave,Annual Leave,True
ATD0008627,DUD100573,ASG000897,2024-12-24,Present,,True
ATD0008628,DUD100573,ASG000897,2024-12-29,Present,,True
ATD0008629,DUD100573,ASG000897,2025-03-02,Absent,Personal Reasons,True
ATD0008630,DUD100573,ASG000897,2025-03-06,Present,,True
ATD0008631,DUD100573,ASG000897,2025-04-10,Present,,True
ATD0008632,DUD100573,ASG000897,2025-04-18,Present,,True
ATD0008633,DUD100573,ASG000898,2025-06-02,Sick Leave,Illness,True
ATD0008634,DUD100573,ASG000898,2025-07-12,Present,,True
ATD0008635,DUD100573,ASG000898,2025-08-17,Present,,True
ATD0008636,DUD100573,ASG000898,2025-08-22,Present,,True
ATD0008637,DUD100573,ASG000898,2025-08-24,Present,,True
ATD0008638,DUD100573,ASG000898,2025-09-18,Present,,True
ATD0008639,DUD100573,ASG000898,2025-10-23,Present,,True
ATD0008640,DUD100573,ASG000898,2025-11-27,Present,,True
ATD0008641,DUD100573,ASG000898,2025-12-27,Present,,True
ATD0008642,DUD100573,ASG000898,2026-02-18,Present,,True
ATD0008643,DUD100573,ASG000898,2026-06-09,Present,,True
ATD0008644,DUD100573,ASG000898,2026-08-13,Present,,True
ATD0008645,DUD100574,ASG000899,2022-03-07,Present,,True
ATD0008646,DUD100574,ASG000899,2022-04-17,Present,,True
ATD0008647,DUD100574,ASG000899,2022-05-15,Present,,True
ATD0008648,DUD100574,ASG000899,2022-05-16,Present,,True
ATD0008649,DUD100574,ASG000899,2022-05-31,Sick Leave,Illness,True
ATD0008650,DUD100574,ASG000899,2022-06-06,Present,,True
ATD0008651,DUD100574,ASG000899,2022-06-28,Present,,True
ATD0008652,DUD100574,ASG000899,2022-06-30,Present,,True
ATD0008653,DUD100574,ASG000899,2022-08-01,Present,,True
ATD0008654,DUD100574,ASG000899,2022-09-04,Present,,True
ATD0008655,DUD100574,ASG000899,2022-12-12,Present,,True
ATD0008656,DUD100574,ASG000900,2023-06-16,Present,,True
ATD0008657,DUD100574,ASG000900,2024-01-09,Sick Leave,Illness,True
ATD0008658,DUD100574,ASG000900,2024-06-05,Present,,True
ATD0008659,DUD100574,ASG000900,2024-07-02,Paid Leave,Annual Leave,True
ATD0008660,DUD100574,ASG000900,2024-10-05,Present,,True
ATD0008661,DUD100574,ASG000900,2025-01-02,Present,,True
ATD0008662,DUD100574,ASG000900,2025-02-25,Sick Leave,Illness,True
ATD0008663,DUD100574,ASG000900,2025-03-26,Present,,True
ATD0008664,DUD100574,ASG000900,2025-04-21,Present,,True
ATD0008665,DUD100574,ASG000900,2025-06-01,Present,,True
ATD0008666,DUD100574,ASG000900,2025-07-20,Present,,True
ATD0008667,DUD100574,ASG000900,2026-02-16,Present,,True
ATD0008668,DUD100575,ASG000901,2023-11-12,Paid Leave,Annual Leave,True
ATD0008669,DUD100575,ASG000901,2024-01-01,Present,,True
ATD0008670,DUD100575,ASG000901,2024-02-17,Present,,True
ATD0008671,DUD100575,ASG000902,2024-04-22,Present,,True
ATD0008672,DUD100575,ASG000902,2024-05-11,Present,,True
ATD0008673,DUD100575,ASG000902,2024-05-20,Present,,True
ATD0008674,DUD100575,ASG000902,2024-12-31,Present,,True
ATD0008675,DUD100575,ASG000902,2025-03-20,Present,,True
ATD0008676,DUD100575,ASG000902,2025-07-18,Present,,True
ATD0008677,DUD100575,ASG000902,2025-10-11,Present,,True
ATD0008678,DUD100575,ASG000902,2025-12-21,Present,,True
ATD0008679,DUD100575,ASG000902,2026-01-31,Present,,True
ATD0008680,DUD100575,ASG000902,2026-03-12,Present,,True
ATD0008681,DUD100575,ASG000902,2026-07-15,Present,,True
ATD0008682,DUD100575,ASG000902,2026-08-04,Present,,True
ATD0008683,DUD100576,ASG000903,2026-01-27,Present,,True
ATD0008684,DUD100576,ASG000903,2026-02-09,Paid Leave,Annual Leave,True
ATD0008685,DUD100576,ASG000903,2026-02-26,Present,,True
ATD0008686,DUD100576,ASG000904,2026-04-06,Present,,True
ATD0008687,DUD100576,ASG000904,2026-04-07,Present,,True
ATD0008688,DUD100576,ASG000904,2026-05-07,Present,,True
ATD0008689,DUD100576,ASG000904,2026-06-07,Present,,True
ATD0008690,DUD100576,ASG000904,2026-07-06,Present,,True
ATD0008691,DUD100577,ASG000905,2025-01-17,Present,,True
ATD0008692,DUD100577,ASG000905,2025-03-22,Present,,True
ATD0008693,DUD100577,ASG000905,2025-04-04,Present,,True
ATD0008694,DUD100577,ASG000905,2025-05-04,Present,,True
ATD0008695,DUD100577,ASG000905,2025-05-24,Present,,True
ATD0008696,DUD100577,ASG000905,2025-07-11,Absent,Unreported Absence,False
ATD0008697,DUD100577,ASG000905,2025-07-18,Present,,True
ATD0008698,DUD100577,ASG000905,2025-08-27,Present,,True
ATD0008699,DUD100577,ASG000905,2025-09-12,Present,,True
ATD0008700,DUD100577,ASG000905,2025-09-28,Present,,True
ATD0008701,DUD100577,ASG000905,2025-10-21,Present,,True
ATD0008702,DUD100577,ASG000905,2025-11-14,Present,,True
ATD0008703,DUD100578,ASG000906,2023-11-17,Paid Leave,Annual Leave,True
ATD0008704,DUD100578,ASG000906,2024-05-30,Present,,True
ATD0008705,DUD100578,ASG000906,2024-09-08,Present,,True
ATD0008706,DUD100578,ASG000906,2025-02-20,Absent,Unreported Absence,False
ATD0008707,DUD100578,ASG000906,2025-03-19,Present,,True
ATD0008708,DUD100578,ASG000906,2025-04-04,Present,,True
ATD0008709,DUD100578,ASG000906,2025-05-15,Paid Leave,Annual Leave,True
ATD0008710,DUD100578,ASG000906,2025-07-24,Sick Leave,Illness,True
ATD0008711,DUD100578,ASG000906,2025-08-18,Absent,Unreported Absence,False
ATD0008712,DUD100578,ASG000906,2025-11-30,Present,,True
ATD0008713,DUD100578,ASG000906,2026-05-17,Present,,True
ATD0008714,DUD100578,ASG000906,2026-06-26,Present,,True
ATD0008715,DUD100579,ASG000907,2026-03-14,Present,,True
ATD0008716,DUD100579,ASG000907,2026-06-01,Present,,True
ATD0008717,DUD100579,ASG000907,2026-06-22,Present,,True
ATD0008718,DUD100579,ASG000907,2026-07-25,Sick Leave,Illness,True
ATD0008719,DUD100579,ASG000907,2026-07-29,Paid Leave,Annual Leave,True
ATD0008720,DUD100579,ASG000907,2026-10-08,Present,,True
ATD0008721,DUD100579,ASG000907,2026-12-01,Sick Leave,Illness,True
ATD0008722,DUD100579,ASG000907,2026-12-17,Present,,True
ATD0008723,DUD100579,ASG000907,2026-12-22,Present,,True
ATD0008724,DUD100579,ASG000907,2027-02-11,Present,,True
ATD0008725,DUD100579,ASG000907,2027-02-17,Sick Leave,Illness,True
ATD0008726,DUD100579,ASG000907,2027-04-01,Present,,True
ATD0008727,DUD100580,ASG000908,2024-03-17,Present,,True
ATD0008728,DUD100580,ASG000908,2024-05-03,Present,,True
ATD0008729,DUD100580,ASG000908,2024-08-26,Present,,True
ATD0008730,DUD100580,ASG000908,2025-01-06,Present,,True
ATD0008731,DUD100580,ASG000908,2025-02-17,Present,,True
ATD0008732,DUD100580,ASG000908,2025-02-28,Present,,True
ATD0008733,DUD100580,ASG000908,2025-05-25,Present,,True
ATD0008734,DUD100580,ASG000908,2025-06-11,Present,,True
ATD0008735,DUD100580,ASG000908,2025-10-09,Paid Leave,Annual Leave,True
ATD0008736,DUD100580,ASG000908,2025-11-29,Present,,True
ATD0008737,DUD100580,ASG000908,2026-04-01,Present,,True
ATD0008738,DUD100580,ASG000908,2026-06-01,Present,,True
ATD0008739,DUD100581,ASG000909,2022-03-16,Present,,True
ATD0008740,DUD100581,ASG000909,2022-05-13,Present,,True
ATD0008741,DUD100581,ASG000909,2022-09-12,Sick Leave,Illness,True
ATD0008742,DUD100581,ASG000909,2023-06-18,Paid Leave,Annual Leave,True
ATD0008743,DUD100581,ASG000909,2023-07-13,Present,,True
ATD0008744,DUD100581,ASG000909,2023-10-22,Present,,True
ATD0008745,DUD100581,ASG000909,2024-03-21,Present,,True
ATD0008746,DUD100581,ASG000909,2025-10-14,Present,,True
ATD0008747,DUD100581,ASG000909,2025-10-29,Present,,True
ATD0008748,DUD100581,ASG000909,2025-12-02,Present,,True
ATD0008749,DUD100581,ASG000909,2026-04-22,Present,,True
ATD0008750,DUD100581,ASG000909,2026-05-28,Present,,True
ATD0008751,DUD100582,ASG000910,2023-04-21,Present,,True
ATD0008752,DUD100582,ASG000910,2023-08-25,Present,,True
ATD0008753,DUD100582,ASG000910,2023-09-03,Present,,True
ATD0008754,DUD100582,ASG000910,2023-09-06,Present,,True
ATD0008755,DUD100582,ASG000910,2023-09-07,Present,,True
ATD0008756,DUD100582,ASG000910,2023-09-21,Present,,True
ATD0008757,DUD100582,ASG000910,2024-02-04,Present,,True
ATD0008758,DUD100582,ASG000910,2024-03-15,Present,,True
ATD0008759,DUD100582,ASG000910,2024-03-21,Present,,True
ATD0008760,DUD100582,ASG000910,2024-03-25,Present,,True
ATD0008761,DUD100582,ASG000910,2024-04-05,Sick Leave,Illness,True
ATD0008762,DUD100582,ASG000910,2024-04-28,Present,,True
ATD0008763,DUD100582,ASG000911,2024-09-16,Present,,True
ATD0008764,DUD100582,ASG000911,2024-09-26,Present,,True
ATD0008765,DUD100582,ASG000911,2024-11-13,Present,,True
ATD0008766,DUD100582,ASG000911,2024-12-04,Absent,Transportation Issue,True
ATD0008767,DUD100582,ASG000911,2025-05-01,Absent,Unreported Absence,False
ATD0008768,DUD100582,ASG000911,2025-06-15,Present,,True
ATD0008769,DUD100582,ASG000911,2025-06-17,Present,,True
ATD0008770,DUD100582,ASG000911,2025-09-30,Present,,True
ATD0008771,DUD100582,ASG000911,2025-12-20,Present,,True
ATD0008772,DUD100582,ASG000911,2026-03-30,Present,,True
ATD0008773,DUD100582,ASG000911,2026-04-22,Present,,True
ATD0008774,DUD100582,ASG000911,2026-07-08,Present,,True
ATD0008775,DUD100583,ASG000912,2024-02-03,Present,,True
ATD0008776,DUD100583,ASG000912,2024-02-20,Present,,True
ATD0008777,DUD100583,ASG000912,2024-03-04,Present,,True
ATD0008778,DUD100583,ASG000912,2024-05-21,Absent,Personal Reasons,True
ATD0008779,DUD100583,ASG000913,2024-08-02,Sick Leave,Illness,True
ATD0008780,DUD100583,ASG000913,2024-09-25,Paid Leave,Annual Leave,True
ATD0008781,DUD100583,ASG000913,2024-10-23,Present,,True
ATD0008782,DUD100583,ASG000913,2024-11-09,Present,,True
ATD0008783,DUD100583,ASG000913,2025-03-05,Present,,True
ATD0008784,DUD100583,ASG000913,2025-04-16,Present,,True
ATD0008785,DUD100583,ASG000913,2025-07-01,Present,,True
ATD0008786,DUD100583,ASG000913,2025-10-04,Present,,True
ATD0008787,DUD100583,ASG000913,2026-02-18,Present,,True
ATD0008788,DUD100583,ASG000913,2026-04-25,Present,,True
ATD0008789,DUD100583,ASG000913,2026-08-03,Present,,True
ATD0008790,DUD100583,ASG000913,2026-08-13,Sick Leave,Illness,True
ATD0008791,DUD100584,ASG000914,2021-12-26,Present,,True
ATD0008792,DUD100584,ASG000914,2021-12-29,Present,,True
ATD0008793,DUD100584,ASG000914,2022-03-24,Present,,True
ATD0008794,DUD100584,ASG000915,2022-05-21,Present,,True
ATD0008795,DUD100584,ASG000915,2022-05-24,Present,,True
ATD0008796,DUD100584,ASG000915,2022-06-27,Sick Leave,Illness,True
ATD0008797,DUD100584,ASG000915,2022-08-02,Present,,True
ATD0008798,DUD100584,ASG000915,2022-08-21,Paid Leave,Annual Leave,True
ATD0008799,DUD100584,ASG000915,2022-11-19,Present,,True
ATD0008800,DUD100584,ASG000915,2023-01-03,Present,,True
ATD0008801,DUD100584,ASG000915,2023-02-06,Present,,True
ATD0008802,DUD100584,ASG000915,2023-03-12,Present,,True
ATD0008803,DUD100584,ASG000915,2023-04-17,Present,,True
ATD0008804,DUD100584,ASG000915,2023-05-03,Sick Leave,Illness,True
ATD0008805,DUD100584,ASG000915,2023-06-08,Present,,True
ATD0008806,DUD100585,ASG000916,2024-12-20,Present,,True
ATD0008807,DUD100585,ASG000916,2025-04-22,Present,,True
ATD0008808,DUD100585,ASG000916,2025-07-20,Present,,True
ATD0008809,DUD100585,ASG000916,2025-08-04,Sick Leave,Illness,True
ATD0008810,DUD100585,ASG000916,2025-10-12,Present,,True
ATD0008811,DUD100585,ASG000916,2025-11-14,Present,,True
ATD0008812,DUD100585,ASG000916,2025-12-17,Present,,True
ATD0008813,DUD100585,ASG000916,2026-01-04,Present,,True
ATD0008814,DUD100585,ASG000916,2026-01-14,Present,,True
ATD0008815,DUD100585,ASG000916,2026-07-14,Present,,True
ATD0008816,DUD100585,ASG000916,2026-07-18,Present,,True
ATD0008817,DUD100585,ASG000916,2026-08-17,Present,,True
ATD0008818,DUD100586,ASG000917,2024-07-11,Paid Leave,Annual Leave,True
ATD0008819,DUD100586,ASG000917,2024-07-15,Present,,True
ATD0008820,DUD100586,ASG000917,2024-08-05,Paid Leave,Annual Leave,True
ATD0008821,DUD100586,ASG000917,2024-12-13,Present,,True
ATD0008822,DUD100586,ASG000917,2024-12-14,Present,,True
ATD0008823,DUD100586,ASG000917,2025-01-10,Present,,True
ATD0008824,DUD100586,ASG000917,2025-01-16,Present,,True
ATD0008825,DUD100586,ASG000917,2025-02-23,Present,,True
ATD0008826,DUD100586,ASG000917,2025-03-19,Present,,True
ATD0008827,DUD100586,ASG000917,2025-05-28,Present,,True
ATD0008828,DUD100586,ASG000917,2025-06-07,Present,,True
ATD0008829,DUD100586,ASG000917,2025-06-16,Present,,True
ATD0008830,DUD100587,ASG000918,2024-06-24,Present,,True
ATD0008831,DUD100587,ASG000918,2024-07-31,Absent,Transportation Issue,True
ATD0008832,DUD100587,ASG000918,2024-08-07,Present,,True
ATD0008833,DUD100587,ASG000918,2024-10-24,Present,,True
ATD0008834,DUD100587,ASG000918,2024-10-31,Present,,True
ATD0008835,DUD100587,ASG000918,2024-11-24,Present,,True
ATD0008836,DUD100587,ASG000918,2024-12-06,Absent,Transportation Issue,True
ATD0008837,DUD100587,ASG000918,2025-01-14,Present,,True
ATD0008838,DUD100588,ASG000919,2024-01-11,Present,,True
ATD0008839,DUD100588,ASG000919,2024-01-12,Present,,True
ATD0008840,DUD100588,ASG000919,2024-07-26,Present,,True
ATD0008841,DUD100588,ASG000919,2024-07-28,Present,,True
ATD0008842,DUD100588,ASG000919,2024-08-28,Present,,True
ATD0008843,DUD100588,ASG000919,2024-11-05,Present,,True
ATD0008844,DUD100588,ASG000919,2024-11-23,Present,,True
ATD0008845,DUD100588,ASG000919,2024-11-26,Absent,Transportation Issue,True
ATD0008846,DUD100588,ASG000919,2024-12-22,Present,,True
ATD0008847,DUD100588,ASG000919,2025-02-16,Present,,True
ATD0008848,DUD100588,ASG000919,2025-03-23,Present,,True
ATD0008849,DUD100588,ASG000919,2025-04-02,Present,,True
ATD0008850,DUD100588,ASG000920,2025-05-23,Sick Leave,Illness,True
ATD0008851,DUD100588,ASG000920,2025-07-22,Present,,True
ATD0008852,DUD100588,ASG000920,2025-07-23,Present,,True
ATD0008853,DUD100588,ASG000920,2025-08-08,Present,,True
ATD0008854,DUD100588,ASG000920,2025-11-03,Present,,True
ATD0008855,DUD100588,ASG000920,2025-11-20,Paid Leave,Annual Leave,True
ATD0008856,DUD100588,ASG000920,2025-11-27,Sick Leave,Illness,True
ATD0008857,DUD100588,ASG000920,2025-11-29,Present,,True
ATD0008858,DUD100588,ASG000920,2025-12-03,Present,,True
ATD0008859,DUD100588,ASG000920,2026-02-05,Present,,True
ATD0008860,DUD100588,ASG000920,2026-03-10,Present,,True
ATD0008861,DUD100588,ASG000920,2026-04-06,Present,,True
ATD0008862,DUD100589,ASG000921,2024-10-09,Present,,True
ATD0008863,DUD100589,ASG000921,2024-11-16,Present,,True
ATD0008864,DUD100589,ASG000921,2024-11-24,Absent,Unreported Absence,False
ATD0008865,DUD100589,ASG000921,2024-12-28,Present,,True
ATD0008866,DUD100589,ASG000921,2025-01-04,Present,,True
ATD0008867,DUD100589,ASG000921,2025-04-26,Present,,True
