assignment_id,employee_id,client_id,assignment_start_date,assignment_end_date,assignment_status,position,commute_minutes,contract_type,renewal_flag,replacement_flag,assignment_reason
ASG001355,DUD100876,CLI0208,2024-10-08,2025-01-11,Renewed,Experienced Teacher,79,Three-Month,0,0,Staffing Demand
ASG001356,DUD100876,CLI0116,2025-02-05,NULL,Active,Senior Teacher,27,Monthly,0,0,Initial Assignment
ASG001357,DUD100877,CLI0164,2025-09-21,NULL,Active,ALT / English Teacher,26,Annual,0,0,Client Request
ASG001358,DUD100878,CLI0237,2025-01-11,NULL,Active,Experienced Teacher,73,Annual,0,0,Replacement
ASG001359,DUD100879,CLI0278,2023-08-13,NULL,Active,ALT / English Teacher,48,Three-Month,0,0,Client Request
ASG001360,DUD100880,CLI0027,2025-12-12,2027-04-02,Ended,ALT / English Teacher,87,Six-Month,0,0,Replacement
ASG001361,DUD100880,CLI0061,2027-04-23,NULL,Active,Experienced Teacher,67,Three-Month,0,0,Client Request
ASG001362,DUD100881,CLI0064,2026-03-11,2027-08-25,Renewed,Senior Teacher,47,Three-Month,0,0,Client Request
ASG001363,DUD100881,CLI0229,2027-09-13,NULL,Active,Trainer,69,Three-Month,0,0,Transfer
ASG001364,DUD100882,CLI0125,2022-04-05,NULL,Active,ALT / English Teacher,111,Three-Month,0,0,Replacement
ASG001365,DUD100883,CLI0039,2023-05-21,2024-02-05,Transferred,ALT / English Teacher,117,Monthly,0,0,Replacement
ASG001366,DUD100883,CLI0129,2024-02-19,2024-12-07,Completed,ALT / English Teacher,76,Six-Month,0,0,Initial Assignment
ASG001367,DUD100884,CLI0062,2022-10-12,2023-11-22,Renewed,ALT / English Teacher,22,Annual,0,0,Replacement
ASG001368,DUD100884,CLI0075,2023-12-06,NULL,Active,Senior Teacher,75,Three-Month,0,0,Initial Assignment
ASG001369,DUD100885,CLI0274,2024-03-30,NULL,Active,Senior Teacher,102,Six-Month,0,0,Staffing Demand
ASG001370,DUD100886,CLI0267,2022-11-06,NULL,Active,Experienced Teacher,97,Monthly,0,0,Client Request
ASG001371,DUD100887,CLI0131,2022-11-10,2023-06-13,Transferred,ALT / English Teacher,107,Annual,0,0,Replacement
ASG001372,DUD100887,CLI0211,2023-07-05,2024-09-16,Transferred,ALT / English Teacher,89,Three-Month,0,0,Transfer
ASG001373,DUD100887,CLI0239,2024-10-03,2026-03-03,Transferred,ALT / English Teacher,40,Three-Month,0,0,Initial Assignment
ASG001374,DUD100888,CLI0179,2025-04-11,NULL,Active,ALT / English Teacher,26,Annual,0,0,Initial Assignment
ASG001375,DUD100889,CLI0018,2024-04-24,2024-07-29,Renewed,ALT / English Teacher,17,Annual,0,0,Initial Assignment
ASG001376,DUD100889,CLI0084,2024-08-08,NULL,Active,ALT / English Teacher,111,Six-Month,0,0,Transfer
ASG001377,DUD100890,CLI0158,2021-01-17,NULL,Active,ALT / English Teacher,82,Six-Month,0,0,Initial Assignment
ASG001378,DUD100891,CLI0106,2025-08-18,NULL,Active,ALT / English Teacher,89,Monthly,0,0,Replacement
ASG001379,DUD100892,CLI0180,2025-05-12,NULL,Active,Senior Teacher,98,Six-Month,0,0,Replacement
ASG001380,DUD100893,CLI0096,2024-07-20,2025-11-07,Completed,ALT / English Teacher,28,Six-Month,0,0,Replacement
ASG001381,DUD100893,CLI0066,2025-12-07,2026-11-14,Completed,Trainer,27,Six-Month,0,0,Client Request
ASG001382,DUD100893,CLI0067,2026-11-29,2027-05-26,Ended,Experienced Teacher,47,Three-Month,0,0,Transfer
ASG001383,DUD100894,CLI0033,2025-01-28,2025-12-16,Transferred,Experienced Teacher,36,Monthly,0,0,Staffing Demand
ASG001384,DUD100894,CLI0238,2026-01-06,NULL,Active,Senior Teacher,109,Three-Month,0,0,Staffing Demand
ASG001385,DUD100895,CLI0009,2025-12-05,NULL,Active,Experienced Teacher,73,Six-Month,0,0,Client Request
ASG001386,DUD100896,CLI0039,2021-07-22,NULL,Active,ALT / English Teacher,73,Three-Month,0,0,Transfer
ASG001387,DUD100897,CLI0214,2022-03-26,NULL,Active,Experienced Teacher,84,Six-Month,0,0,Transfer
ASG001388,DUD100898,CLI0106,2024-04-18,NULL,Active,Experienced Teacher,118,Six-Month,0,0,Staffing Demand
ASG001389,DUD100899,CLI0214,2023-12-02,2024-09-12,Transferred,ALT / English Teacher,51,Monthly,0,0,Transfer
ASG001390,DUD100899,CLI0043,2024-09-15,NULL,Active,ALT / English Teacher,34,Monthly,0,0,Replacement
ASG001391,DUD100900,CLI0223,2021-08-28,NULL,Active,Experienced Teacher,35,Monthly,0,0,Staffing Demand
ASG001392,DUD100901,CLI0278,2023-10-09,2024-02-03,Completed,Senior Teacher,60,Six-Month,0,0,Initial Assignment
ASG001393,DUD100901,CLI0219,2024-02-13,2025-03-03,Completed,Senior Teacher,53,Annual,0,0,Staffing Demand
ASG001394,DUD100902,CLI0013,2024-08-23,2025-05-28,Transferred,ALT / English Teacher,72,Three-Month,0,0,Staffing Demand
ASG001395,DUD100902,CLI0004,2025-06-14,NULL,Active,ALT / English Teacher,74,Six-Month,0,0,Replacement
ASG001396,DUD100903,CLI0065,2023-09-15,NULL,Active,ALT / English Teacher,99,Monthly,0,0,Replacement
ASG001397,DUD100904,CLI0159,2023-02-03,2024-01-25,Ended,ALT / English Teacher,92,Six-Month,0,0,Staffing Demand
ASG001398,DUD100904,CLI0111,2024-02-13,NULL,Active,ALT / English Teacher,32,Annual,0,0,Transfer
ASG001399,DUD100905,CLI0029,2021-01-04,NULL,Active,ALT / English Teacher,39,Annual,0,0,Replacement
ASG001400,DUD100906,CLI0162,2025-08-05,NULL,Active,Experienced Teacher,43,Three-Month,0,0,Transfer
ASG001401,DUD100907,CLI0170,2024-07-04,NULL,Active,Senior Teacher,81,Three-Month,0,0,Initial Assignment
ASG001402,DUD100908,CLI0187,2023-03-08,NULL,Active,ALT / English Teacher,108,Monthly,0,0,Transfer
ASG001403,DUD100909,CLI0121,2026-02-04,2026-07-17,Completed,Senior Teacher,77,Three-Month,0,0,Initial Assignment
ASG001404,DUD100910,CLI0053,2025-06-01,2025-12-27,Completed,ALT / English Teacher,73,Three-Month,0,0,Initial Assignment
ASG001405,DUD100910,CLI0003,2026-01-19,NULL,Active,Experienced Teacher,117,Monthly,0,0,Client Request
ASG001406,DUD100911,CLI0118,2024-03-04,2024-10-13,Renewed,ALT / English Teacher,92,Annual,0,0,Transfer
ASG001407,DUD100912,CLI0256,2021-05-24,NULL,Active,ALT / English Teacher,73,Annual,0,0,Transfer
ASG001408,DUD100913,CLI0077,2022-08-17,NULL,Active,Senior Teacher,42,Six-Month,0,0,Transfer
ASG001409,DUD100914,CLI0001,2025-03-11,NULL,Active,ALT / English Teacher,94,Monthly,0,0,Transfer
ASG001410,DUD100915,CLI0087,2026-03-14,2027-05-09,Ended,ALT / English Teacher,32,Six-Month,0,0,Client Request
ASG001411,DUD100916,CLI0148,2022-11-13,2023-03-05,Completed,ALT / English Teacher,37,Annual,0,0,Replacement
ASG001412,DUD100916,CLI0155,2023-03-23,NULL,Active,ALT / English Teacher,89,Monthly,0,0,Transfer
ASG001413,DUD100917,CLI0139,2022-12-23,NULL,Active,Experienced Teacher,102,Monthly,0,0,Client Request
ASG001414,DUD100918,CLI0260,2021-07-31,2022-08-19,Renewed,ALT / English Teacher,22,Three-Month,0,0,Transfer
ASG001415,DUD100918,CLI0233,2022-09-04,2023-09-25,Transferred,ALT / English Teacher,28,Three-Month,0,0,Transfer
ASG001416,DUD100919,CLI0039,2024-11-02,NULL,Active,Experienced Teacher,118,Six-Month,0,0,Transfer
ASG001417,DUD100920,CLI0165,2025-02-02,NULL,Active,Experienced Teacher,52,Annual,0,0,Initial Assignment
ASG001418,DUD100921,CLI0113,2026-02-28,2026-09-03,Transferred,Senior Teacher,23,Three-Month,0,0,Transfer
ASG001419,DUD100922,CLI0256,2022-02-16,2023-04-24,Completed,ALT / English Teacher,94,Annual,0,0,Client Request
ASG001420,DUD100923,CLI0191,2025-06-23,NULL,Active,ALT / English Teacher,112,Three-Month,0,0,Client Request
ASG001421,DUD100924,CLI0299,2023-06-08,2024-05-30,Renewed,Experienced Teacher,80,Three-Month,0,0,Replacement
ASG001422,DUD100924,CLI0230,2024-06-03,NULL,Active,Experienced Teacher,93,Monthly,0,0,Staffing Demand
ASG001423,DUD100925,CLI0219,2023-10-26,2024-05-15,Transferred,Trainer,43,Three-Month,0,0,Initial Assignment
ASG001424,DUD100926,CLI0211,2026-02-06,2026-10-11,Transferred,ALT / English Teacher,35,Annual,0,0,Staffing Demand
ASG001425,DUD100926,CLI0102,2026-10-30,NULL,Active,ALT / English Teacher,75,Monthly,0,0,Initial Assignment
ASG001426,DUD100927,CLI0290,2025-11-05,2026-05-26,Completed,ALT / English Teacher,51,Three-Month,0,0,Initial Assignment
ASG001427,DUD100928,CLI0048,2024-10-22,2025-05-31,Renewed,Experienced Teacher,100,Three-Month,0,0,Initial Assignment
ASG001428,DUD100928,CLI0151,2025-06-25,2026-08-27,Completed,Experienced Teacher,78,Six-Month,0,0,Replacement
ASG001429,DUD100928,CLI0083,2026-09-04,NULL,Active,Senior Teacher,58,Annual,0,0,Initial Assignment
ASG001430,DUD100929,CLI0233,2022-10-07,NULL,Active,ALT / English Teacher,88,Monthly,0,0,Replacement
ASG001431,DUD100930,CLI0002,2025-11-11,NULL,Active,Trainer,113,Six-Month,0,0,Client Request
ASG001432,DUD100931,CLI0007,2026-03-16,2026-11-01,Renewed,ALT / English Teacher,115,Six-Month,0,0,Replacement
ASG001433,DUD100931,CLI0136,2026-11-02,NULL,Active,Experienced Teacher,87,Annual,0,0,Staffing Demand
ASG001434,DUD100932,CLI0085,2024-01-01,NULL,Active,ALT / English Teacher,90,Annual,0,0,Staffing Demand
ASG001435,DUD100933,CLI0259,2021-05-10,2022-09-29,Ended,Senior Teacher,118,Three-Month,0,0,Replacement
ASG001436,DUD100933,CLI0085,2022-10-25,NULL,Active,ALT / English Teacher,42,Monthly,0,0,Staffing Demand
ASG001437,DUD100934,CLI0200,2022-03-24,2023-07-07,Renewed,ALT / English Teacher,119,Six-Month,0,0,Staffing Demand
ASG001438,DUD100934,CLI0237,2023-07-10,2024-03-12,Completed,ALT / English Teacher,38,Monthly,0,0,Initial Assignment
ASG001439,DUD100935,CLI0230,2021-10-19,NULL,Active,ALT / English Teacher,103,Six-Month,0,0,Staffing Demand
ASG001440,DUD100936,CLI0019,2023-06-03,2023-12-03,Renewed,ALT / English Teacher,26,Six-Month,0,0,Staffing Demand
ASG001441,DUD100936,CLI0273,2023-12-13,NULL,Active,ALT / English Teacher,70,Annual,0,0,Client Request
ASG001442,DUD100937,CLI0038,2024-10-28,2026-02-09,Transferred,Senior Teacher,49,Six-Month,0,0,Initial Assignment
ASG001443,DUD100937,CLI0127,2026-02-17,2027-06-18,Renewed,ALT / English Teacher,36,Monthly,0,0,Initial Assignment
ASG001444,DUD100938,CLI0036,2023-08-10,2024-04-30,Completed,ALT / English Teacher,69,Six-Month,0,0,Staffing Demand
ASG001445,DUD100938,CLI0193,2024-05-13,NULL,Active,Experienced Teacher,44,Six-Month,0,0,Client Request
ASG001446,DUD100939,CLI0155,2024-07-09,NULL,Active,ALT / English Teacher,62,Three-Month,0,0,Staffing Demand
ASG001447,DUD100940,CLI0111,2023-06-20,2024-04-06,Completed,Senior Teacher,101,Three-Month,0,0,Staffing Demand
ASG001448,DUD100941,CLI0163,2023-10-30,2024-07-03,Renewed,ALT / English Teacher,24,Three-Month,0,0,Initial Assignment
ASG001449,DUD100942,CLI0175,2022-08-23,2023-05-09,Transferred,ALT / English Teacher,23,Annual,0,0,Transfer
ASG001450,DUD100942,CLI0187,2023-06-05,2024-11-09,Transferred,Experienced Teacher,30,Annual,0,0,Transfer
ASG001451,DUD100942,CLI0022,2024-11-15,NULL,Active,ALT / English Teacher,88,Monthly,0,0,Transfer
ASG001452,DUD100943,CLI0003,2021-12-05,2022-12-14,Renewed,Experienced Teacher,49,Monthly,0,0,Transfer
ASG001453,DUD100943,CLI0257,2022-12-17,NULL,Active,ALT / English Teacher,114,Three-Month,0,0,Staffing Demand
ASG001454,DUD100944,CLI0182,2023-09-02,NULL,Active,ALT / English Teacher,76,Three-Month,0,0,Staffing Demand
ASG001455,DUD100945,CLI0136,2021-05-02,NULL,Active,ALT / English Teacher,17,Six-Month,0,0,Initial Assignment
ASG001456,DUD100946,CLI0204,2021-12-30,2022-08-14,Transferred,ALT / English Teacher,88,Monthly,0,0,Initial Assignment
ASG001457,DUD100946,CLI0114,2022-08-28,NULL,Active,ALT / English Teacher,36,Six-Month,0,0,Replacement
ASG001458,DUD100947,CLI0026,2025-02-15,2025-08-12,Transferred,Experienced Teacher,62,Monthly,0,0,Transfer
ASG001459,DUD100948,CLI0246,2025-10-04,NULL,Active,ALT / English Teacher,107,Three-Month,0,0,Replacement
ASG001460,DUD100949,CLI0248,2021-02-11,NULL,Active,ALT / English Teacher,101,Annual,0,0,Replacement
ASG001461,DUD100950,CLI0287,2022-01-10,NULL,Active,ALT / English Teacher,81,Three-Month,0,0,Client Request
ASG001462,DUD100951,CLI0070,2024-03-13,NULL,Active,ALT / English Teacher,34,Six-Month,0,0,Replacement
ASG001463,DUD100952,CLI0089,2023-12-15,2024-10-03,Renewed,Experienced Teacher,15,Annual,0,0,Replacement
ASG001464,DUD100952,CLI0147,2024-10-18,NULL,Active,Senior Teacher,104,Monthly,0,0,Initial Assignment
ASG001465,DUD100953,CLI0271,2023-12-18,NULL,Active,Trainer,32,Monthly,0,0,Staffing Demand
ASG001466,DUD100954,CLI0247,2024-02-03,2025-05-06,Renewed,Experienced Teacher,53,Three-Month,0,0,Replacement
ASG001467,DUD100954,CLI0288,2025-05-28,NULL,Active,Experienced Teacher,108,Three-Month,0,0,Replacement
ASG001468,DUD100955,CLI0070,2022-04-25,2022-11-05,Ended,ALT / English Teacher,85,Six-Month,0,0,Initial Assignment
ASG001469,DUD100955,CLI0047,2022-11-15,2024-02-20,Renewed,ALT / English Teacher,15,Annual,0,0,Transfer
ASG001470,DUD100955,CLI0046,2024-03-19,NULL,Active,Senior Teacher,45,Annual,0,0,Staffing Demand
ASG001471,DUD100956,CLI0026,2025-10-24,2026-09-12,Completed,ALT / English Teacher,49,Monthly,0,0,Client Request
ASG001472,DUD100956,CLI0083,2026-10-10,2027-03-06,Completed,Senior Teacher,80,Annual,0,0,Client Request
ASG001473,DUD100957,CLI0099,2023-01-02,2023-06-05,Ended,Experienced Teacher,17,Monthly,0,0,Replacement
ASG001474,DUD100958,CLI0221,2021-06-03,2022-07-09,Transferred,Trainer,73,Monthly,0,0,Replacement
ASG001475,DUD100958,CLI0052,2022-07-23,2023-03-11,Ended,ALT / English Teacher,87,Monthly,0,0,Client Request
ASG001476,DUD100959,CLI0202,2023-03-24,NULL,Active,Experienced Teacher,61,Three-Month,0,0,Replacement
ASG001477,DUD100960,CLI0215,2021-06-15,NULL,Active,ALT / English Teacher,25,Six-Month,0,0,Replacement
ASG001478,DUD100961,CLI0007,2021-01-31,NULL,Active,Experienced Teacher,117,Three-Month,0,0,Replacement
ASG001479,DUD100962,CLI0251,2024-03-09,2024-09-07,Completed,Senior Teacher,67,Three-Month,0,0,Client Request
ASG001480,DUD100962,CLI0102,2024-10-03,NULL,Active,ALT / English Teacher,79,Annual,0,0,Client Request
ASG001481,DUD100963,CLI0007,2022-01-23,NULL,Active,Experienced Teacher,109,Three-Month,0,0,Replacement
ASG001482,DUD100964,CLI0081,2025-12-16,NULL,Active,ALT / English Teacher,74,Annual,0,0,Transfer
ASG001483,DUD100965,CLI0109,2025-01-07,2025-04-15,Ended,Experienced Teacher,93,Six-Month,0,0,Initial Assignment
ASG001484,DUD100965,CLI0058,2025-05-13,NULL,Active,Senior Teacher,35,Monthly,0,0,Initial Assignment
ASG001485,DUD100966,CLI0274,2023-05-09,2024-01-03,Transferred,Senior Teacher,97,Annual,0,0,Replacement
ASG001486,DUD100966,CLI0159,2024-01-22,NULL,Active,ALT / English Teacher,28,Annual,0,0,Replacement
ASG001487,DUD100967,CLI0054,2022-12-31,2024-03-14,Transferred,Senior Teacher,54,Three-Month,0,0,Staffing Demand
ASG001488,DUD100967,CLI0101,2024-03-15,NULL,Active,Experienced Teacher,99,Six-Month,0,0,Initial Assignment
ASG001489,DUD100968,CLI0079,2021-10-26,NULL,Active,Experienced Teacher,74,Monthly,0,0,Transfer
ASG001490,DUD100969,CLI0208,2021-10-27,2023-01-01,Renewed,ALT / English Teacher,86,Six-Month,0,0,Initial Assignment
ASG001491,DUD100970,CLI0174,2025-07-30,NULL,Active,Experienced Teacher,35,Three-Month,0,0,Transfer
ASG001492,DUD100971,CLI0130,2023-11-16,2024-02-20,Completed,Trainer,94,Six-Month,0,0,Client Request
ASG001493,DUD100971,CLI0028,2024-03-13,NULL,Active,ALT / English Teacher,55,Three-Month,0,0,Staffing Demand
ASG001494,DUD100972,CLI0002,2021-10-25,2022-08-21,Completed,Experienced Teacher,24,Six-Month,0,0,Transfer
ASG001495,DUD100972,CLI0210,2022-09-08,NULL,Active,Experienced Teacher,90,Six-Month,0,0,Transfer
ASG001496,DUD100973,CLI0135,2022-04-06,2023-01-17,Transferred,Senior Teacher,116,Six-Month,0,0,Client Request
ASG001497,DUD100973,CLI0163,2023-02-07,2024-04-03,Ended,ALT / English Teacher,116,Six-Month,0,0,Transfer
ASG001498,DUD100974,CLI0095,2022-05-18,NULL,Active,Trainer,67,Annual,0,0,Staffing Demand
ASG001499,DUD100975,CLI0169,2024-08-06,2025-03-08,Transferred,Trainer,40,Six-Month,0,0,Staffing Demand
ASG001500,DUD100975,CLI0226,2025-03-09,NULL,Active,ALT / English Teacher,93,Annual,0,0,Staffing Demand
ASG001501,DUD100976,CLI0214,2025-10-10,2027-03-19,Completed,ALT / English Teacher,33,Monthly,0,0,Client Request
ASG001502,DUD100976,CLI0242,2027-04-12,2028-07-22,Transferred,Experienced Teacher,77,Six-Month,0,0,Client Request
ASG001503,DUD100976,CLI0163,2028-08-11,2029-07-22,Transferred,Experienced Teacher,46,Monthly,0,0,Replacement
ASG001504,DUD100977,CLI0144,2021-09-01,NULL,Active,Experienced Teacher,38,Annual,0,0,Replacement
ASG001505,DUD100978,CLI0072,2022-11-25,2023-05-18,Ended,ALT / English Teacher,64,Three-Month,0,0,Transfer
ASG001506,DUD100979,CLI0270,2022-12-07,NULL,Active,ALT / English Teacher,38,Three-Month,0,0,Client Request
ASG001507,DUD100980,CLI0060,2022-12-18,NULL,Active,ALT / English Teacher,20,Three-Month,0,0,Transfer
ASG001508,DUD100981,CLI0251,2021-04-12,2021-07-17,Transferred,Experienced Teacher,53,Annual,0,0,Client Request
ASG001509,DUD100981,CLI0202,2021-08-02,NULL,Active,ALT / English Teacher,115,Six-Month,0,0,Initial Assignment
ASG001510,DUD100982,CLI0230,2022-09-26,2024-01-26,Renewed,Experienced Teacher,68,Monthly,0,0,Staffing Demand
ASG001511,DUD100983,CLI0215,2022-07-25,2023-06-25,Completed,Experienced Teacher,54,Monthly,0,0,Replacement
ASG001512,DUD100983,CLI0275,2023-07-20,2024-06-03,Ended,ALT / English Teacher,23,Six-Month,0,0,Initial Assignment
ASG001513,DUD100983,CLI0232,2024-06-08,NULL,Active,ALT / English Teacher,110,Six-Month,0,0,Staffing Demand
ASG001514,DUD100984,CLI0119,2022-02-03,NULL,Active,Senior Teacher,104,Three-Month,0,0,Staffing Demand
ASG001515,DUD100985,CLI0028,2024-02-03,NULL,Active,Senior Teacher,89,Annual,0,0,Client Request
ASG001516,DUD100986,CLI0055,2025-03-21,2025-11-06,Completed,Senior Teacher,92,Annual,0,0,Client Request
ASG001517,DUD100986,CLI0074,2025-11-12,2026-05-05,Transferred,ALT / English Teacher,107,Monthly,0,0,Client Request
ASG001518,DUD100986,CLI0022,2026-05-23,NULL,Active,Senior Teacher,97,Six-Month,0,0,Client Request
ASG001519,DUD100987,CLI0226,2022-07-24,NULL,Active,Experienced Teacher,48,Monthly,0,0,Initial Assignment
ASG001520,DUD100988,CLI0063,2023-12-27,NULL,Active,ALT / English Teacher,55,Monthly,0,0,Replacement
ASG001521,DUD100989,CLI0076,2023-01-09,NULL,Active,ALT / English Teacher,57,Annual,0,0,Staffing Demand
ASG001522,DUD100990,CLI0156,2021-11-18,NULL,Active,Trainer,49,Monthly,0,0,Staffing Demand
ASG001523,DUD100991,CLI0158,2025-03-19,2026-06-08,Renewed,Senior Teacher,59,Monthly,0,0,Staffing Demand
ASG001524,DUD100992,CLI0279,2024-12-27,2025-12-11,Renewed,ALT / English Teacher,60,Six-Month,0,0,Initial Assignment
ASG001525,DUD100992,CLI0075,2025-12-13,NULL,Active,Experienced Teacher,32,Three-Month,0,0,Transfer
ASG001526,DUD100993,CLI0265,2023-05-26,2023-10-26,Completed,ALT / English Teacher,65,Six-Month,0,0,Replacement
ASG001527,DUD100994,CLI0270,2023-02-15,2023-09-23,Transferred,Experienced Teacher,29,Three-Month,0,0,Initial Assignment
ASG001528,DUD100994,CLI0087,2023-10-14,NULL,Active,Senior Teacher,63,Three-Month,0,0,Client Request
ASG001529,DUD100995,CLI0079,2022-05-02,NULL,Active,Senior Teacher,39,Six-Month,0,0,Transfer
ASG001530,DUD100996,CLI0261,2021-11-05,2022-05-17,Ended,ALT / English Teacher,57,Six-Month,0,0,Client Request
ASG001531,DUD100996,CLI0098,2022-05-28,NULL,Active,ALT / English Teacher,102,Three-Month,0,0,Transfer
ASG001532,DUD100997,CLI0290,2025-11-24,2027-01-20,Transferred,ALT / English Teacher,83,Monthly,0,0,Replacement
ASG001533,DUD100997,CLI0110,2027-01-29,2028-02-23,Completed,ALT / English Teacher,104,Six-Month,0,0,Staffing Demand
ASG001534,DUD100998,CLI0132,2022-03-15,2022-12-31,Transferred,ALT / English Teacher,104,Three-Month,0,0,Initial Assignment
ASG001535,DUD100998,CLI0193,2023-01-29,NULL,Active,Senior Teacher,35,Annual,0,0,Replacement
ASG001536,DUD100999,CLI0162,2021-02-23,2022-02-08,Transferred,Experienced Teacher,20,Three-Month,0,0,Transfer
ASG001537,DUD101000,CLI0111,2025-07-02,2026-08-20,Transferred,Experienced Teacher,100,Six-Month,0,0,Client Request
ASG001538,DUD101001,CLI0255,2025-05-11,2026-09-27,Transferred,ALT / English Teacher,91,Annual,0,0,Transfer
ASG001539,DUD101001,CLI0056,2026-10-14,2028-02-19,Ended,ALT / English Teacher,22,Annual,0,0,Client Request
ASG001540,DUD101001,CLI0152,2028-03-12,2028-12-02,Completed,ALT / English Teacher,22,Monthly,0,0,Transfer
ASG001541,DUD101002,CLI0061,2023-12-30,2025-05-26,Completed,ALT / English Teacher,45,Monthly,0,0,Staffing Demand
ASG001542,DUD101002,CLI0272,2025-06-14,NULL,Active,Experienced Teacher,74,Three-Month,0,0,Replacement
ASG001543,DUD101003,CLI0243,2025-04-20,NULL,Active,Trainer,43,Six-Month,0,0,Initial Assignment
ASG001544,DUD101004,CLI0260,2021-04-26,NULL,Active,ALT / English Teacher,78,Annual,0,0,Client Request
ASG001545,DUD101005,CLI0236,2021-03-28,2022-02-02,Transferred,Senior Teacher,86,Monthly,0,0,Staffing Demand
ASG001546,DUD101005,CLI0198,2022-02-21,NULL,Active,Senior Teacher,75,Annual,0,0,Client Request
ASG001547,DUD101006,CLI0217,2024-04-26,2024-12-12,Renewed,ALT / English Teacher,73,Six-Month,0,0,Transfer
ASG001548,DUD101006,CLI0125,2024-12-19,NULL,Active,Senior Teacher,112,Annual,0,0,Staffing Demand
ASG001549,DUD101007,CLI0281,2022-09-05,2023-07-20,Transferred,ALT / English Teacher,54,Six-Month,0,0,Transfer
ASG001550,DUD101007,CLI0021,2023-08-15,2024-12-19,Renewed,Experienced Teacher,44,Three-Month,0,0,Client Request
